Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
yasuo,51.37%,48.63%,58.58%,41.42%,1.96 : 1,1.33 : 1,38.35%,34.38%,"19,998","19,778","15'34""","16'8""",51.37%,48.63%,50.47%,50.03%,6.90%,2.95%,8.88%,19.69%
yone,54.79%,45.21%,60.55%,39.45%,2.02 : 1,1.33 : 1,36.56%,33.96%,"21,341","21,905","15'5""","16'55""",54.79%,45.21%,50.47%,47.51%,6.90%,3.96%,8.88%,4.75%
yorick,53.18%,46.82%,51.50%,48.50%,1.77 : 1,1.60 : 1,32.60%,31.54%,"21,895","21,019","16'0""","15'24""",53.18%,46.82%,50.47%,50.17%,6.90%,3.27%,8.88%,12.12%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,52.08%,47.92%,44.97%,55.03%,1.50 : 1,2.50 : 1,32.63%,43.78%,"23,950","20,878","16'9""","16'7""",52.08%,47.92%,50.47%,52.66%,6.90%,0.94%,8.88%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
