Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
renekton,50.00%,50.00%,55.97%,44.03%,2.04 : 1,1.72 : 1,37.55%,35.24%,"22,427","21,021","17'22""","16'59""",50.00%,50.00%,48.52%,50.36%,4.36%,6.82%,2.71%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,42.19%,57.81%,55.56%,44.44%,1.95 : 1,1.89 : 1,36.78%,35.75%,"17,867","20,033","16'45""","18'3""",42.19%,57.81%,48.52%,52.38%,4.36%,4.77%,2.71%,3.77%
rumble,52.50%,47.50%,56.96%,43.04%,2.25 : 1,1.84 : 1,37.62%,38.79%,"16,809","23,602","17'2""","17'52""",52.50%,47.50%,48.52%,48.18%,4.36%,1.58%,2.71%,0.58%
ryze,42.74%,57.26%,59.37%,40.63%,2.24 : 1,1.89 : 1,38.92%,35.25%,"18,598","25,374","17'27""","17'58""",42.74%,57.26%,48.52%,50.56%,4.36%,1.11%,2.71%,0.64%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,48.53%,51.47%,60.69%,39.31%,2.21 : 1,1.43 : 1,39.54%,34.41%,"23,177","24,181","16'19""","17'7""",48.53%,51.47%,48.52%,52.67%,4.36%,7.21%,2.71%,4.79%
shaco,,,,,,,,,,,,,,,,,,,,
shen,45.65%,54.35%,49.69%,50.31%,1.99 : 1,2.63 : 1,38.98%,46.62%,"21,599","19,945","16'3""","19'58""",45.65%,54.35%,48.52%,51.66%,4.36%,5.08%,2.71%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,41.51%,58.49%,62.74%,37.26%,2.52 : 1,2.06 : 1,36.11%,41.17%,"18,414","21,756","17'25""","18'45""",41.51%,58.49%,48.52%,51.75%,4.36%,1.72%,2.71%,0.41%
sion,47.04%,52.96%,59.02%,40.98%,2.16 : 1,1.82 : 1,37.32%,37.00%,"25,354","21,071","17'37""","17'12""",47.04%,52.96%,48.52%,50.28%,4.36%,4.58%,2.71%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,50.39%,49.61%,60.06%,39.94%,2.21 : 1,1.65 : 1,38.09%,39.51%,"20,614","20,030","16'14""","19'10""",50.39%,49.61%,48.52%,48.71%,4.36%,1.68%,2.71%,9.69%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,52.38%,47.62%,52.78%,47.22%,2.16 : 1,1.99 : 1,36.99%,37.08%,"25,110","20,776","17'30""","18'3""",52.38%,47.62%,48.52%,51.20%,4.36%,0.79%,2.71%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,53.21%,46.79%,55.00%,45.00%,2.28 : 1,1.67 : 1,35.61%,34.98%,"16,039","25,378","17'30""","18'0""",53.21%,46.79%,48.52%,51.42%,4.36%,2.62%,2.71%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,52.00%,48.00%,64.31%,35.69%,2.46 : 1,1.14 : 1,37.70%,30.15%,"21,829","19,316","16'2""","16'8""",52.00%,48.00%,48.52%,51.01%,4.36%,2.03%,2.71%,2.32%
tryndamere,48.10%,51.90%,50.00%,50.00%,2.16 : 1,1.60 : 1,35.99%,31.76%,"22,598","20,127","17'11""","15'40""",48.10%,51.90%,48.52%,50.51%,4.36%,2.10%,2.71%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,61.76%,38.24%,64.22%,35.78%,2.54 : 1,1.11 : 1,36.87%,30.08%,"20,850","21,517","16'28""","18'16""",61.76%,38.24%,48.52%,44.00%,4.36%,0.84%,2.71%,2.64%
urgot,43.01%,56.99%,59.44%,40.56%,1.98 : 1,1.80 : 1,37.22%,36.43%,"18,014","21,405","16'54""","18'14""",43.01%,56.99%,48.52%,52.64%,4.36%,2.75%,2.71%,0.87%
varus,40.00%,60.00%,48.72%,51.28%,1.73 : 1,1.88 : 1,38.12%,40.34%,"15,479","27,575","16'19""","15'36""",40.00%,60.00%,48.52%,49.22%,4.36%,0.86%,2.71%,1.58%
vayne,49.74%,50.26%,56.60%,43.40%,1.96 : 1,1.43 : 1,37.03%,33.07%,"14,274","24,597","16'33""","17'27""",49.74%,50.26%,48.52%,49.91%,4.36%,1.22%,2.71%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,41.67%,58.33%,50.76%,49.24%,1.83 : 1,2.23 : 1,33.12%,35.78%,"20,988","25,750","17'39""","17'56""",41.67%,58.33%,48.52%,51.12%,4.36%,3.08%,2.71%,10.37%
volibear,50.57%,49.43%,62.71%,37.29%,2.28 : 1,1.28 : 1,37.87%,31.76%,"21,292","22,143","17'0""","16'38""",50.57%,49.43%,48.52%,49.72%,4.36%,2.76%,2.71%,4.44%
warwick,50.00%,50.00%,58.86%,41.14%,2.32 : 1,1.52 : 1,41.89%,37.92%,"22,200","21,978","16'14""","17'51""",50.00%,50.00%,48.52%,52.90%,4.36%,2.22%,2.71%,4.69%
wukong,51.99%,48.01%,55.91%,44.09%,2.06 : 1,1.69 : 1,37.35%,35.13%,"21,794","21,991","17'1""","17'51""",51.99%,48.01%,48.52%,49.96%,4.36%,10.05%,2.71%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,50.54%,49.46%,64.31%,35.69%,2.41 : 1,1.29 : 1,37.66%,32.54%,"17,832","21,275","17'15""","17'15""",50.54%,49.46%,48.52%,50.03%,4.36%,2.95%,2.71%,19.69%
yone,50.23%,49.77%,58.84%,41.16%,2.23 : 1,1.44 : 1,36.53%,32.29%,"18,463","22,940","16'49""","17'40""",50.23%,49.77%,48.52%,47.51%,4.36%,3.96%,2.71%,4.75%
yorick,47.06%,52.94%,55.36%,44.64%,2.05 : 1,1.57 : 1,34.49%,31.35%,"19,957","24,172","17'5""","15'50""",47.06%,52.94%,48.52%,50.17%,4.36%,3.27%,2.71%,12.12%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,42.86%,57.14%,55.20%,44.80%,2.09 : 1,2.09 : 1,39.12%,39.92%,"25,511","20,933","16'36""","17'23""",42.86%,57.14%,48.52%,52.66%,4.36%,0.94%,2.71%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
