Opponent,Self_winrate,Opponent_winrate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
jarvaniv,46.16%,53.84%,2.63 : 1,3.68 : 1,52.23%,64.19%,"18,372","18,485",46.16%,53.84%,51.73%,51.86%,6.48%,7.16%,12.23%,3.05%
jax,46.98%,53.02%,2.74 : 1,2.51 : 1,51.83%,50.92%,"17,902","20,695",46.98%,53.02%,51.73%,51.21%,6.48%,1.59%,12.23%,8.63%
jayce,,,,,,,,,,,,,,,,
jhin,,,,,,,,,,,,,,,,
jinx,,,,,,,,,,,,,,,,
kaisa,,,,,,,,,,,,,,,,
kalista,,,,,,,,,,,,,,,,
karma,,,,,,,,,,,,,,,,
karthus,50.34%,49.66%,2.88 : 1,2.46 : 1,51.23%,59.80%,"20,333","35,126",50.34%,49.66%,51.73%,50.09%,6.48%,1.78%,12.23%,2.50%
kassadin,,,,,,,,,,,,,,,,
katarina,,,,,,,,,,,,,,,,
kayle,,,,,,,,,,,,,,,,
kayn,51.36%,48.64%,2.80 : 1,2.43 : 1,50.35%,51.39%,"19,704","22,825",51.36%,48.64%,51.73%,50.45%,6.48%,7.03%,12.23%,7.75%
kennen,,,,,,,,,,,,,,,,
khazix,51.30%,48.70%,2.80 : 1,2.65 : 1,50.85%,51.43%,"18,761","22,062",51.30%,48.70%,51.73%,51.18%,6.48%,7.34%,12.23%,5.62%
kindred,50.19%,49.81%,2.66 : 1,2.47 : 1,50.63%,54.47%,"17,840","23,921",50.19%,49.81%,51.73%,50.65%,6.48%,3.62%,12.23%,4.02%
kled,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,
leblanc,,,,,,,,,,,,,,,,
leesin,51.28%,48.72%,2.97 : 1,2.96 : 1,53.71%,56.64%,"18,431","18,974",51.28%,48.72%,51.73%,50.86%,6.48%,16.45%,12.23%,20.25%
leona,,,,,,,,,,,,,,,,
lillia,46.54%,53.46%,2.62 : 1,3.06 : 1,51.37%,53.08%,"18,910","23,050",46.54%,53.46%,51.73%,49.37%,6.48%,3.14%,12.23%,2.79%
lissandra,,,,,,,,,,,,,,,,
