Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,51.35%,48.65%,52.10%,47.90%,2.61 : 1,1.80 : 1,46.25%,37.81%,"21,311","22,620","19'32""","15'18""",51.35%,48.65%,51.64%,50.45%,5.08%,6.81%,3.71%,5.73%
rengar,,,,,,,,,,,,,,,,,,,,
riven,42.28%,57.72%,49.44%,50.56%,2.43 : 1,1.95 : 1,46.35%,39.23%,"16,847","22,240","18'40""","15'45""",42.28%,57.72%,51.64%,52.23%,5.08%,4.78%,3.71%,3.79%
rumble,48.68%,51.32%,54.82%,45.18%,2.67 : 1,1.83 : 1,47.26%,40.79%,"16,425","25,765","19'56""","15'52""",48.68%,51.32%,51.64%,48.17%,5.08%,1.58%,3.71%,0.58%
ryze,51.41%,48.59%,59.94%,40.06%,3.18 : 1,1.81 : 1,46.08%,36.27%,"15,639","24,772","19'23""","15'22""",51.41%,48.59%,51.64%,50.60%,5.08%,1.10%,3.71%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,47.50%,52.50%,53.16%,46.84%,2.66 : 1,1.66 : 1,46.25%,38.11%,"20,130","26,176","19'29""","14'27""",47.50%,52.50%,51.64%,52.65%,5.08%,7.22%,3.71%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,43.30%,56.70%,63.84%,36.16%,3.08 : 1,1.94 : 1,46.45%,41.28%,"19,068","22,725","19'13""","16'14""",43.30%,56.70%,51.64%,51.73%,5.08%,1.71%,3.71%,0.41%
sion,56.17%,43.83%,59.53%,40.47%,3.15 : 1,1.67 : 1,47.43%,39.48%,"26,512","23,510","19'58""","15'17""",56.17%,43.83%,51.64%,50.25%,5.08%,4.57%,3.71%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,57.92%,42.08%,58.70%,41.30%,2.93 : 1,1.60 : 1,47.19%,41.85%,"19,525","18,928","17'27""","17'31""",57.92%,42.08%,51.64%,48.72%,5.08%,1.67%,3.71%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,46.55%,53.45%,50.30%,49.70%,2.48 : 1,2.23 : 1,45.68%,38.87%,"24,304","22,149","20'15""","16'39""",46.55%,53.45%,51.64%,51.14%,5.08%,0.79%,3.71%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,43.57%,56.43%,55.14%,44.86%,2.78 : 1,1.70 : 1,45.44%,35.62%,"14,426","28,246","20'38""","15'15""",43.57%,56.43%,51.64%,51.48%,5.08%,2.63%,3.71%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,47.11%,52.89%,58.85%,41.15%,3.07 : 1,1.20 : 1,46.28%,31.85%,"20,448","20,287","19'29""","13'58""",47.11%,52.89%,51.64%,51.11%,5.08%,2.04%,3.71%,2.32%
tryndamere,50.83%,49.17%,46.31%,53.69%,2.76 : 1,1.62 : 1,44.15%,35.53%,"21,396","22,166","20'1""","13'40""",50.83%,49.17%,51.64%,50.50%,5.08%,2.11%,3.71%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,55.88%,44.12%,60.53%,39.47%,2.94 : 1,1.47 : 1,46.24%,35.24%,"19,383","21,633","18'10""","15'22""",55.88%,44.12%,51.64%,43.93%,5.08%,0.84%,3.71%,2.66%
urgot,46.01%,53.99%,53.52%,46.48%,2.50 : 1,2.00 : 1,45.64%,39.58%,"15,349","23,740","19'7""","15'42""",46.01%,53.99%,51.64%,52.70%,5.08%,2.76%,3.71%,0.87%
varus,44.37%,55.63%,49.21%,50.79%,2.34 : 1,1.73 : 1,45.52%,40.18%,"14,184","26,635","18'43""","14'49""",44.37%,55.63%,51.64%,49.25%,5.08%,0.85%,3.71%,1.59%
vayne,46.82%,53.18%,57.78%,42.22%,2.70 : 1,1.53 : 1,44.44%,35.57%,"13,882","25,519","18'35""","16'3""",46.82%,53.18%,51.64%,49.74%,5.08%,1.23%,3.71%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,50.34%,49.66%,51.06%,48.94%,2.76 : 1,1.90 : 1,44.12%,36.39%,"18,707","25,995","19'35""","15'59""",50.34%,49.66%,51.64%,51.16%,5.08%,3.07%,3.71%,10.41%
volibear,51.80%,48.20%,59.39%,40.61%,2.98 : 1,1.39 : 1,47.98%,35.59%,"20,445","22,931","18'36""","14'44""",51.80%,48.20%,51.64%,49.80%,5.08%,2.77%,3.71%,4.45%
warwick,47.06%,52.94%,54.86%,45.14%,2.60 : 1,1.68 : 1,48.41%,40.01%,"20,388","23,063","19'25""","15'54""",47.06%,52.94%,51.64%,52.89%,5.08%,2.21%,3.71%,4.70%
wukong,49.47%,50.53%,52.50%,47.50%,2.65 : 1,1.78 : 1,46.06%,38.23%,"18,326","23,405","19'34""","15'31""",49.47%,50.53%,51.64%,49.88%,5.08%,10.04%,3.71%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,49.17%,50.83%,57.62%,42.38%,2.79 : 1,1.46 : 1,46.10%,35.70%,"16,006","22,167","19'9""","15'18""",49.17%,50.83%,51.64%,50.06%,5.08%,2.94%,3.71%,19.71%
yone,56.67%,43.33%,61.27%,38.73%,3.10 : 1,1.30 : 1,47.47%,35.24%,"18,185","24,079","19'1""","16'0""",56.67%,43.33%,51.64%,47.49%,5.08%,3.96%,3.71%,4.76%
yorick,53.09%,46.91%,56.95%,43.05%,3.08 : 1,1.39 : 1,43.62%,30.29%,"18,488","22,337","19'34""","14'2""",53.09%,46.91%,51.64%,50.18%,5.08%,3.27%,3.71%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,44.44%,55.56%,41.57%,58.43%,2.38 : 1,2.62 : 1,45.57%,43.28%,"22,371","20,955","18'56""","15'7""",44.44%,55.56%,51.64%,52.52%,5.08%,0.94%,3.71%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
