Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
yasuo,46.07%,53.93%,49.04%,50.96%,2.38 : 1,2.07 : 1,49.73%,46.60%,"22,113","21,772","16'24""","15'20""",46.07%,53.93%,49.39%,52.83%,18.35%,1.00%,2.31%,18.66%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,47.97%,52.03%,54.64%,45.36%,2.65 : 1,2.41 : 1,50.87%,51.89%,"23,122","25,544","15'46""","15'9""",47.97%,52.03%,49.39%,50.27%,18.35%,6.97%,2.31%,2.05%
ziggs,50.76%,49.24%,49.84%,50.16%,2.74 : 1,2.34 : 1,48.67%,46.74%,"24,889","27,093","17'7""","14'17""",50.76%,49.24%,49.39%,50.97%,18.35%,0.97%,2.31%,0.17%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
