Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
renekton,49.38%,50.62%,55.58%,44.42%,2.29 : 1,1.80 : 1,39.83%,35.86%,"23,038","20,671","17'28""","16'31""",49.38%,50.62%,52.33%,50.42%,4.65%,6.82%,8.59%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,52.89%,47.11%,54.98%,45.02%,2.56 : 1,1.76 : 1,40.38%,35.29%,"19,719","17,196","16'31""","17'21""",52.89%,47.11%,52.33%,52.30%,4.65%,4.77%,8.59%,3.78%
rumble,48.76%,51.24%,57.35%,42.65%,2.28 : 1,1.93 : 1,37.82%,39.28%,"16,512","24,314","17'54""","16'57""",48.76%,51.24%,52.33%,48.18%,4.65%,1.58%,8.59%,0.58%
ryze,46.05%,53.95%,63.22%,36.78%,2.71 : 1,2.07 : 1,39.87%,38.11%,"18,635","25,420","17'59""","16'22""",46.05%,53.95%,52.33%,50.59%,4.65%,1.10%,8.59%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,53.42%,46.58%,60.99%,39.01%,2.72 : 1,1.50 : 1,41.60%,34.31%,"24,404","21,865","17'10""","16'20""",53.42%,46.58%,52.33%,52.66%,4.65%,7.22%,8.59%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,47.83%,52.17%,46.04%,53.96%,2.15 : 1,2.92 : 1,39.85%,46.34%,"19,854","19,257","16'50""","18'45""",47.83%,52.17%,52.33%,51.67%,4.65%,5.08%,8.59%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,44.23%,55.77%,61.11%,38.89%,2.55 : 1,2.30 : 1,41.36%,43.72%,"20,551","22,226","17'2""","16'59""",44.23%,55.77%,52.33%,51.76%,4.65%,1.72%,8.59%,0.41%
sion,48.32%,51.68%,56.93%,43.07%,2.66 : 1,1.87 : 1,40.66%,37.96%,"24,489","24,760","18'51""","15'1""",48.32%,51.68%,52.33%,50.26%,4.65%,4.57%,8.59%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,46.24%,53.76%,45.70%,54.30%,2.04 : 1,1.98 : 1,38.52%,41.81%,"20,247","23,283","17'51""","16'49""",46.24%,53.76%,52.33%,48.73%,4.65%,1.67%,8.59%,9.67%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,44.62%,55.38%,46.63%,53.37%,1.89 : 1,2.82 : 1,37.06%,41.49%,"22,603","22,691","18'11""","16'20""",44.62%,55.38%,52.33%,51.17%,4.65%,0.79%,8.59%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,52.97%,47.03%,59.60%,40.40%,2.51 : 1,1.48 : 1,38.91%,33.62%,"20,649","24,820","17'43""","17'19""",52.97%,47.03%,52.33%,51.52%,4.65%,2.62%,8.59%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,53.76%,46.24%,69.23%,30.77%,3.35 : 1,1.06 : 1,40.79%,29.17%,"25,016","18,053","16'39""","14'59""",53.76%,46.24%,52.33%,51.05%,4.65%,2.03%,8.59%,2.32%
tryndamere,54.37%,45.63%,53.45%,46.55%,2.71 : 1,1.49 : 1,39.89%,30.50%,"26,528","17,336","17'21""","15'8""",54.37%,45.63%,52.33%,50.53%,4.65%,2.11%,8.59%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,55.00%,45.00%,63.01%,36.99%,3.00 : 1,1.63 : 1,42.56%,34.05%,"21,180","20,275","17'23""","16'11""",55.00%,45.00%,52.33%,43.94%,4.65%,0.84%,8.59%,2.65%
urgot,51.08%,48.92%,56.48%,43.52%,2.37 : 1,1.94 : 1,38.98%,37.06%,"18,890","20,148","17'8""","16'41""",51.08%,48.92%,52.33%,52.67%,4.65%,2.75%,8.59%,0.87%
varus,48.33%,51.67%,53.56%,46.44%,2.26 : 1,1.56 : 1,41.74%,37.96%,"18,564","23,012","16'42""","16'0""",48.33%,51.67%,52.33%,49.22%,4.65%,0.85%,8.59%,1.58%
vayne,62.57%,37.43%,77.38%,22.62%,3.47 : 1,1.04 : 1,43.15%,28.35%,"21,412","17,784","15'10""","19'3""",62.57%,37.43%,52.33%,49.85%,4.65%,1.22%,8.59%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,45.67%,54.33%,49.01%,50.99%,2.20 : 1,2.07 : 1,37.47%,36.26%,"21,700","24,803","18'6""","16'58""",45.67%,54.33%,52.33%,51.11%,4.65%,3.08%,8.59%,10.38%
volibear,51.67%,48.33%,59.28%,40.72%,2.65 : 1,1.43 : 1,41.05%,33.99%,"20,781","20,587","17'30""","15'23""",51.67%,48.33%,52.33%,49.71%,4.65%,2.76%,8.59%,4.44%
warwick,41.05%,58.95%,48.12%,51.88%,2.06 : 1,1.97 : 1,42.27%,40.08%,"22,039","21,116","16'52""","16'8""",41.05%,58.95%,52.33%,52.91%,4.65%,2.21%,8.59%,4.69%
wukong,54.13%,45.87%,65.21%,34.79%,2.69 : 1,1.56 : 1,41.64%,37.12%,"19,730","20,506","17'5""","16'21""",54.13%,45.87%,52.33%,48.96%,4.65%,5.00%,8.59%,7.97%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,51.23%,48.77%,61.45%,38.55%,2.65 : 1,1.42 : 1,40.78%,33.47%,"18,757","18,816","17'51""","16'51""",51.23%,48.77%,52.33%,50.02%,4.65%,2.94%,8.59%,19.70%
yone,54.70%,45.30%,61.42%,38.58%,2.64 : 1,1.46 : 1,40.27%,34.13%,"20,071","21,486","17'26""","16'52""",54.70%,45.30%,52.33%,47.50%,4.65%,3.96%,8.59%,4.75%
yorick,54.19%,45.81%,55.52%,44.48%,2.63 : 1,1.49 : 1,37.18%,30.23%,"20,724","21,098","17'59""","14'53""",54.19%,45.81%,52.33%,50.18%,4.65%,3.27%,8.59%,12.11%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,42.31%,57.69%,39.74%,60.26%,2.17 : 1,2.79 : 1,41.81%,44.21%,"21,930","22,857","18'0""","15'27""",42.31%,57.69%,52.33%,52.63%,4.65%,0.94%,8.59%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
