Opponent,Self_winrate,Opponent_winrate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
jax,48.44%,51.56%,3.32 : 1,2.50 : 1,63.47%,49.12%,"18,190","20,448",48.44%,51.56%,51.88%,51.19%,7.14%,1.59%,3.05%,8.62%
jayce,,,,,,,,,,,,,,,,
jhin,,,,,,,,,,,,,,,,
jinx,,,,,,,,,,,,,,,,
kaisa,,,,,,,,,,,,,,,,
kalista,,,,,,,,,,,,,,,,
karma,,,,,,,,,,,,,,,,
karthus,52.51%,47.49%,3.42 : 1,2.44 : 1,62.02%,58.20%,"18,279","33,109",52.51%,47.49%,51.87%,50.08%,7.13%,1.78%,3.04%,2.51%
kassadin,,,,,,,,,,,,,,,,
katarina,,,,,,,,,,,,,,,,
kayle,,,,,,,,,,,,,,,,
kayn,52.08%,47.92%,3.54 : 1,2.29 : 1,62.33%,50.66%,"18,763","20,914",52.08%,47.92%,51.88%,50.44%,7.14%,7.02%,3.05%,7.74%
kennen,,,,,,,,,,,,,,,,
khazix,49.16%,50.84%,3.14 : 1,2.63 : 1,62.16%,50.92%,"17,565","21,957",49.16%,50.84%,51.88%,51.17%,7.14%,7.33%,3.05%,5.62%
kindred,50.72%,49.28%,3.30 : 1,2.33 : 1,61.97%,53.43%,"16,947","22,516",50.72%,49.28%,51.88%,50.63%,7.14%,3.62%,3.05%,4.03%
kled,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,
leblanc,,,,,,,,,,,,,,,,
leesin,50.89%,49.11%,3.26 : 1,2.90 : 1,64.00%,56.07%,"16,919","18,192",50.89%,49.11%,51.88%,50.87%,7.14%,16.49%,3.05%,20.33%
leona,,,,,,,,,,,,,,,,
lillia,55.29%,44.71%,3.75 : 1,2.66 : 1,63.04%,52.91%,"19,116","22,118",55.29%,44.71%,51.88%,49.36%,7.14%,3.14%,3.05%,2.79%
lissandra,,,,,,,,,,,,,,,,
lucian,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,
lux,,,,,,,,,,,,,,,,
malphite,,,,,,,,,,,,,,,,
malzahar,,,,,,,,,,,,,,,,
