Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,48.31%,51.69%,46.89%,53.11%,1.64 : 1,1.85 : 1,36.36%,37.29%,"20,286","20,700","17'36""","15'21""",48.31%,51.69%,52.23%,50.45%,4.78%,6.81%,3.79%,5.73%
rengar,,,,,,,,,,,,,,,,,,,,
rumble,48.48%,51.52%,50.94%,49.06%,1.77 : 1,1.95 : 1,37.68%,39.96%,"18,910","21,760","17'10""","17'16""",48.48%,51.52%,52.23%,48.17%,4.78%,1.58%,3.79%,0.58%
ryze,47.37%,52.63%,55.63%,44.38%,1.94 : 1,1.83 : 1,37.96%,36.08%,"19,374","22,672","17'26""","15'46""",47.37%,52.63%,52.23%,50.60%,4.78%,1.10%,3.79%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,50.58%,49.42%,53.26%,46.74%,1.93 : 1,1.58 : 1,38.50%,35.59%,"23,077","21,479","16'39""","15'42""",50.58%,49.42%,52.23%,52.65%,4.78%,7.22%,3.79%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,57.72%,42.28%,50.56%,49.44%,1.95 : 1,2.43 : 1,39.23%,46.35%,"22,240","16,847","15'45""","18'40""",57.72%,42.28%,52.23%,51.64%,4.78%,5.08%,3.79%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,55.81%,44.19%,57.09%,42.91%,2.24 : 1,1.90 : 1,39.33%,39.63%,"22,992","18,894","16'41""","17'10""",55.81%,44.19%,52.23%,51.73%,4.78%,1.71%,3.79%,0.41%
sion,55.41%,44.59%,58.09%,41.91%,2.24 : 1,1.63 : 1,38.68%,36.37%,"26,755","18,918","17'34""","16'24""",55.41%,44.59%,52.23%,50.25%,4.78%,4.57%,3.79%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,52.38%,47.62%,50.75%,49.25%,1.75 : 1,1.52 : 1,37.89%,38.51%,"19,685","17,524","15'18""","16'28""",52.38%,47.62%,52.23%,48.72%,4.78%,1.67%,3.79%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,62.64%,37.36%,60.95%,39.05%,2.48 : 1,1.65 : 1,39.18%,38.27%,"25,606","18,359","16'28""","18'15""",62.64%,37.36%,52.23%,51.14%,4.78%,0.79%,3.79%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,50.21%,49.79%,54.73%,45.27%,1.90 : 1,1.56 : 1,37.60%,35.41%,"18,402","24,701","17'41""","16'43""",50.21%,49.79%,52.23%,51.48%,4.78%,2.63%,3.79%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,55.94%,44.06%,60.11%,39.89%,2.33 : 1,1.18 : 1,39.41%,32.08%,"23,287","17,977","16'1""","14'50""",55.94%,44.06%,52.23%,51.11%,4.78%,2.04%,3.79%,2.32%
tryndamere,54.00%,46.00%,50.95%,49.05%,1.95 : 1,1.50 : 1,37.51%,32.59%,"23,250","18,577","16'33""","14'44""",54.00%,46.00%,52.23%,50.50%,4.78%,2.11%,3.79%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,57.50%,42.50%,62.32%,37.68%,2.43 : 1,1.34 : 1,39.73%,33.78%,"23,374","17,709","16'9""","16'31""",57.50%,42.50%,52.23%,43.93%,4.78%,0.84%,3.79%,2.66%
urgot,45.06%,54.94%,50.63%,49.37%,1.76 : 1,1.94 : 1,36.80%,39.05%,"19,177","22,054","16'46""","16'10""",45.06%,54.94%,52.23%,52.70%,4.78%,2.76%,3.79%,0.87%
varus,52.33%,47.67%,45.38%,54.62%,1.64 : 1,1.80 : 1,36.97%,40.14%,"17,073","23,513","17'21""","14'31""",52.33%,47.67%,52.23%,49.25%,4.78%,0.85%,3.79%,1.59%
vayne,46.60%,53.40%,55.23%,44.77%,1.76 : 1,1.56 : 1,36.15%,34.37%,"16,739","21,620","16'40""","16'7""",46.60%,53.40%,52.23%,49.74%,4.78%,1.23%,3.79%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,50.75%,49.25%,50.19%,49.81%,1.77 : 1,1.82 : 1,37.57%,36.07%,"23,993","23,087","16'41""","17'14""",50.75%,49.25%,52.23%,51.16%,4.78%,3.07%,3.79%,10.41%
volibear,51.96%,48.04%,51.63%,48.37%,1.81 : 1,1.66 : 1,35.34%,35.77%,"19,319","19,897","16'52""","15'33""",51.96%,48.04%,52.23%,49.80%,4.78%,2.77%,3.79%,4.45%
warwick,51.22%,48.78%,53.33%,46.67%,1.91 : 1,1.68 : 1,39.75%,38.98%,"22,381","19,674","16'23""","16'30""",51.22%,48.78%,52.23%,52.89%,4.78%,2.21%,3.79%,4.70%
wukong,48.31%,51.69%,46.89%,53.11%,1.64 : 1,1.85 : 1,36.36%,37.29%,"20,286","20,700","17'36""","15'21""",48.31%,51.69%,52.23%,50.45%,4.78%,6.81%,3.79%,5.73%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,57.02%,42.98%,58.12%,41.88%,2.13 : 1,1.28 : 1,39.41%,33.53%,"20,492","17,707","16'31""","16'44""",57.02%,42.98%,52.23%,50.06%,4.78%,2.94%,3.79%,19.71%
yone,60.34%,39.66%,60.67%,39.33%,2.12 : 1,1.25 : 1,38.28%,33.68%,"20,938","19,105","15'51""","17'13""",60.34%,39.66%,52.23%,47.49%,4.78%,3.96%,3.79%,4.76%
yorick,51.72%,48.28%,53.55%,46.45%,2.02 : 1,1.54 : 1,36.78%,30.50%,"21,596","20,064","17'0""","15'16""",51.72%,48.28%,52.23%,50.18%,4.78%,3.27%,3.79%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,51.43%,48.57%,46.63%,53.37%,1.90 : 1,2.23 : 1,40.58%,41.94%,"25,055","18,666","17'15""","16'13""",51.43%,48.57%,52.23%,52.52%,4.78%,0.94%,3.79%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
