Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,54.63%,45.37%,44.59%,55.41%,1.87 : 1,2.56 : 1,40.49%,46.15%,"25,009","22,833","15'24""","17'58""",54.63%,45.37%,50.32%,50.42%,7.66%,2.49%,20.01%,2.53%
katarina,52.12%,47.88%,42.63%,57.37%,1.73 : 1,2.52 : 1,41.50%,50.60%,"23,558","24,298","15'44""","17'56""",52.12%,47.88%,50.32%,51.62%,7.66%,5.92%,20.01%,6.89%
kayle,49.71%,50.29%,46.53%,53.47%,1.84 : 1,2.20 : 1,39.63%,42.84%,"22,074","21,303","15'53""","18'45""",49.71%,50.29%,50.32%,52.14%,7.66%,1.64%,20.01%,4.58%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,47.53%,52.47%,40.37%,59.63%,1.46 : 1,2.64 : 1,38.55%,46.05%,"18,883","25,691","16'47""","17'29""",47.53%,52.47%,50.32%,52.32%,7.66%,1.03%,20.01%,1.92%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,49.07%,50.93%,34.25%,65.75%,1.42 : 1,3.12 : 1,38.00%,47.18%,"21,055","23,605","15'56""","18'44""",49.07%,50.93%,50.32%,50.73%,7.66%,5.21%,20.01%,21.50%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,43.76%,56.24%,37.48%,62.52%,1.45 : 1,2.85 : 1,38.16%,48.21%,"19,960","22,878","17'30""","17'5""",43.76%,56.24%,50.32%,51.94%,7.66%,3.20%,20.01%,1.49%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,53.02%,46.98%,42.18%,57.82%,1.70 : 1,2.99 : 1,39.17%,49.49%,"21,374","22,432","16'27""","18'8""",53.02%,46.98%,50.32%,51.34%,7.66%,4.05%,20.01%,3.19%
malphite,47.62%,52.38%,42.91%,57.09%,1.57 : 1,2.80 : 1,40.43%,47.23%,"21,138","21,528","16'32""","17'41""",47.62%,52.38%,50.32%,53.10%,7.66%,0.80%,20.01%,7.96%
malzahar,48.65%,51.35%,45.82%,54.18%,1.71 : 1,2.38 : 1,39.07%,44.69%,"20,668","24,655","17'8""","16'38""",48.65%,51.35%,50.32%,51.25%,7.66%,5.01%,20.01%,6.89%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,43.16%,56.84%,36.56%,63.44%,1.47 : 1,3.42 : 1,37.39%,48.64%,"20,040","19,509","16'52""","18'40""",43.16%,56.84%,50.32%,51.72%,7.66%,0.51%,20.01%,8.43%
naafiri,54.87%,45.13%,45.23%,54.77%,1.78 : 1,2.47 : 1,41.33%,48.79%,"24,064","24,984","15'36""","18'9""",54.87%,45.13%,50.32%,52.06%,7.66%,0.68%,20.01%,12.51%
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,52.34%,47.66%,42.72%,57.28%,1.63 : 1,2.75 : 1,39.12%,44.36%,"19,461","18,336","16'13""","17'28""",52.34%,47.66%,50.32%,52.41%,7.66%,0.66%,20.01%,1.68%
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,48.97%,51.03%,44.00%,56.00%,1.69 : 1,2.83 : 1,39.99%,49.49%,"20,617","21,992","17'3""","17'58""",48.97%,51.03%,50.32%,50.22%,7.66%,5.25%,20.01%,1.34%
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,50.00%,50.00%,39.31%,60.69%,1.60 : 1,2.38 : 1,39.25%,47.03%,"22,144","24,271","15'42""","17'39""",50.00%,50.00%,50.32%,51.46%,7.66%,2.44%,20.01%,1.07%
quinn,46.85%,53.15%,40.46%,59.54%,1.61 : 1,2.64 : 1,38.37%,50.06%,"18,412","24,901","16'25""","18'21""",46.85%,53.15%,50.32%,53.99%,7.66%,0.68%,20.01%,1.71%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,52.74%,47.26%,48.66%,51.34%,1.92 : 1,2.34 : 1,40.23%,42.99%,"22,724","22,187","16'41""","18'21""",52.74%,47.26%,50.32%,48.70%,7.66%,3.11%,20.01%,0.67%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,59.52%,40.48%,54.70%,45.30%,2.04 : 1,1.92 : 1,40.30%,39.97%,"23,153","23,789","16'19""","18'48""",59.52%,40.48%,50.32%,46.59%,7.66%,1.19%,20.01%,4.88%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,52.40%,47.60%,44.60%,55.40%,1.73 : 1,2.71 : 1,42.84%,51.71%,"24,774","24,370","16'8""","17'44""",52.40%,47.60%,50.32%,51.84%,7.66%,1.05%,20.01%,0.71%
sylas,53.49%,46.51%,45.60%,54.40%,1.74 : 1,2.15 : 1,42.29%,46.58%,"25,095","21,808","16'0""","17'58""",53.49%,46.51%,50.32%,50.33%,7.66%,9.55%,20.01%,10.06%
syndra,48.59%,51.41%,45.99%,54.01%,1.74 : 1,2.55 : 1,38.46%,44.66%,"20,786","24,369","17'5""","17'58""",48.59%,51.41%,50.32%,50.77%,7.66%,5.42%,20.01%,4.05%
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,45.32%,54.68%,45.77%,54.23%,1.71 : 1,2.69 : 1,40.19%,49.59%,"20,078","24,125","17'6""","18'5""",45.32%,54.68%,50.32%,50.45%,7.66%,2.66%,20.01%,0.75%
talon,48.94%,51.06%,43.32%,56.68%,1.59 : 1,2.42 : 1,40.16%,47.77%,"22,199","24,212","15'58""","17'2""",48.94%,51.06%,50.32%,51.13%,7.66%,2.27%,20.01%,7.83%
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,55.29%,44.71%,53.11%,46.89%,2.05 : 1,1.87 : 1,42.42%,39.90%,"22,523","21,935","15'43""","16'28""",55.29%,44.71%,50.32%,45.64%,7.66%,0.60%,20.01%,4.83%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,51.21%,48.79%,47.70%,52.30%,1.94 : 1,2.69 : 1,41.65%,47.65%,"22,547","17,756","16'13""","18'3""",51.21%,48.79%,50.32%,51.39%,7.66%,9.51%,20.01%,12.18%
twitch,,,,,,,,,,,,,,,,,,,,
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,,,,,,,,,,,,,,,,,,,,
vayne,,,,,,,,,,,,,,,,,,,,
veigar,50.00%,50.00%,45.57%,54.43%,1.87 : 1,2.58 : 1,39.99%,44.29%,"23,707","23,231","17'6""","18'41""",50.00%,50.00%,50.32%,50.68%,7.66%,2.90%,20.01%,0.55%
velkoz,50.00%,50.00%,42.86%,57.14%,1.65 : 1,2.71 : 1,38.59%,45.23%,"22,576","27,420","17'42""","17'22""",50.00%,50.00%,50.32%,52.35%,7.66%,1.19%,20.01%,0.77%
vex,46.72%,53.28%,42.03%,57.97%,1.65 : 1,2.63 : 1,39.69%,48.24%,"19,554","24,568","17'9""","17'14""",46.72%,53.28%,50.32%,52.47%,7.66%,2.84%,20.01%,3.52%
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,49.67%,50.33%,46.25%,53.75%,1.74 : 1,2.48 : 1,39.87%,44.76%,"21,119","25,802","17'6""","17'51""",49.67%,50.33%,50.32%,49.70%,7.66%,5.71%,20.01%,4.21%
vladimir,46.17%,53.83%,39.96%,60.04%,1.56 : 1,2.70 : 1,38.43%,44.38%,"23,951","26,746","16'30""","17'57""",46.17%,53.83%,50.32%,51.43%,7.66%,4.56%,20.01%,10.56%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,51.21%,48.79%,47.70%,52.30%,1.94 : 1,2.69 : 1,41.65%,47.65%,"22,547","17,756","16'13""","18'3""",51.21%,48.79%,50.32%,51.39%,7.66%,9.51%,20.01%,12.18%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,50.57%,49.43%,39.07%,60.93%,1.70 : 1,3.61 : 1,38.54%,51.96%,"21,154","26,530","16'53""","18'15""",50.57%,49.43%,50.32%,51.68%,7.66%,4.27%,20.01%,4.99%
xinzhao,,,,,,,,,,,,,,,,,,,,
yone,51.40%,48.60%,50.79%,49.21%,1.80 : 1,1.79 : 1,41.61%,40.79%,"23,734","23,084","15'51""","17'14""",51.40%,48.60%,50.32%,47.06%,7.66%,4.78%,20.01%,4.78%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,50.25%,49.75%,39.67%,60.33%,1.55 : 1,2.50 : 1,38.34%,45.71%,"21,926","25,049","16'15""","17'20""",50.25%,49.75%,50.32%,49.90%,7.66%,6.69%,20.01%,28.57%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,50.53%,49.47%,44.58%,55.42%,2.00 : 1,2.70 : 1,39.17%,45.38%,"22,048","25,720","16'13""","16'44""",50.53%,49.47%,50.32%,48.91%,7.66%,0.53%,20.01%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,45.55%,54.45%,36.54%,63.46%,1.52 : 1,3.00 : 1,38.91%,49.00%,"19,214","24,418","16'34""","17'35""",45.55%,54.45%,50.32%,52.46%,7.66%,4.27%,20.01%,8.07%
zyra,,,,,,,,,,,,,,,,,,,,
