Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
renekton,50.74%,49.26%,46.93%,53.07%,1.72 : 1,1.84 : 1,34.37%,36.44%,"21,304","25,121","17'56""","15'10""",50.74%,49.26%,51.34%,50.42%,2.96%,6.82%,3.25%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,48.95%,51.05%,44.69%,55.31%,1.65 : 1,2.00 : 1,34.29%,37.47%,"18,136","22,812","16'42""","16'11""",48.95%,51.05%,51.34%,52.30%,2.96%,4.77%,3.25%,3.78%
rumble,48.78%,51.22%,52.82%,47.18%,1.75 : 1,2.08 : 1,31.92%,39.15%,"17,796","29,975","17'31""","18'11""",48.78%,51.22%,51.34%,48.18%,2.96%,1.58%,3.25%,0.58%
ryze,40.82%,59.18%,44.59%,55.41%,1.66 : 1,2.36 : 1,30.30%,37.24%,"16,964","32,684","18'31""","15'49""",40.82%,59.18%,51.34%,50.59%,2.96%,1.10%,3.25%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,48.84%,51.16%,51.17%,48.83%,1.85 : 1,1.59 : 1,35.61%,34.61%,"21,416","26,740","17'18""","15'12""",48.84%,51.16%,51.34%,52.66%,2.96%,7.22%,3.25%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,42.30%,57.70%,47.15%,52.85%,1.60 : 1,2.84 : 1,34.32%,45.80%,"19,449","22,744","16'14""","18'32""",42.30%,57.70%,51.34%,51.67%,2.96%,5.08%,3.25%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,48.00%,52.00%,54.20%,45.80%,2.07 : 1,2.25 : 1,34.57%,39.07%,"22,799","24,368","16'53""","17'10""",48.00%,52.00%,51.34%,51.76%,2.96%,1.72%,3.25%,0.41%
sion,46.73%,53.27%,53.70%,46.30%,2.00 : 1,1.88 : 1,36.10%,38.07%,"25,575","28,591","18'14""","14'44""",46.73%,53.27%,51.34%,50.26%,2.96%,4.57%,3.25%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,46.61%,53.39%,40.65%,59.35%,1.51 : 1,2.32 : 1,34.85%,44.25%,"21,550","28,337","17'2""","16'29""",46.61%,53.39%,51.34%,48.73%,2.96%,1.67%,3.25%,9.67%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,31.25%,68.75%,41.71%,58.29%,1.39 : 1,2.93 : 1,33.69%,42.32%,"24,918","26,888","17'30""","17'18""",31.25%,68.75%,51.34%,51.17%,2.96%,0.79%,3.25%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,47.76%,52.24%,54.53%,45.47%,1.87 : 1,1.67 : 1,32.06%,35.70%,"17,298","31,085","17'51""","17'18""",47.76%,52.24%,51.34%,51.52%,2.96%,2.62%,3.25%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,51.22%,48.78%,54.80%,45.20%,2.08 : 1,1.31 : 1,35.27%,31.67%,"21,573","22,272","17'14""","14'11""",51.22%,48.78%,51.34%,51.05%,2.96%,2.03%,3.25%,2.32%
tryndamere,51.63%,48.37%,46.83%,53.17%,1.87 : 1,1.58 : 1,33.12%,31.33%,"22,349","22,906","17'35""","13'49""",51.63%,48.37%,51.34%,50.53%,2.96%,2.11%,3.25%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,42.86%,57.14%,59.78%,40.22%,2.01 : 1,1.50 : 1,34.62%,31.22%,"21,089","23,192","17'0""","15'3""",42.86%,57.14%,51.34%,43.94%,2.96%,0.84%,3.25%,2.65%
urgot,45.34%,54.66%,46.25%,53.75%,1.44 : 1,2.16 : 1,30.89%,38.91%,"15,829","26,783","17'37""","16'6""",45.34%,54.66%,51.34%,52.67%,2.96%,2.75%,3.25%,0.87%
varus,54.55%,45.45%,57.26%,42.74%,2.09 : 1,1.56 : 1,37.78%,38.31%,"17,614","27,505","15'55""","16'36""",54.55%,45.45%,51.34%,49.22%,2.96%,0.85%,3.25%,1.58%
vayne,61.26%,38.74%,60.33%,39.67%,2.08 : 1,1.34 : 1,33.56%,31.68%,"16,087","22,208","16'18""","18'35""",61.26%,38.74%,51.34%,49.85%,2.96%,1.22%,3.25%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,56.27%,43.73%,51.16%,48.84%,1.93 : 1,1.90 : 1,33.14%,35.10%,"22,812","30,838","17'32""","17'15""",56.27%,43.73%,51.34%,51.11%,2.96%,3.08%,3.25%,10.38%
volibear,53.31%,46.69%,51.41%,48.59%,2.05 : 1,1.51 : 1,36.08%,35.49%,"20,958","25,818","17'45""","15'12""",53.31%,46.69%,51.34%,49.71%,2.96%,2.76%,3.25%,4.44%
warwick,46.56%,53.44%,44.99%,55.01%,1.81 : 1,1.91 : 1,38.03%,38.51%,"21,183","25,755","17'12""","16'18""",46.56%,53.44%,51.34%,52.91%,2.96%,2.21%,3.25%,4.69%
wukong,53.07%,46.93%,60.87%,39.13%,2.46 : 1,1.61 : 1,37.33%,32.76%,"34,096","32,419","17'16""","15'45""",53.07%,46.93%,51.34%,50.47%,2.96%,7.37%,3.25%,15.62%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,57.84%,42.16%,58.44%,41.56%,2.08 : 1,1.41 : 1,35.20%,34.68%,"18,659","23,031","17'12""","16'10""",57.84%,42.16%,51.34%,50.02%,2.96%,2.94%,3.25%,19.70%
yone,47.62%,52.38%,51.35%,48.65%,1.78 : 1,1.65 : 1,33.47%,34.61%,"19,187","27,905","17'29""","15'59""",47.62%,52.38%,51.34%,47.50%,2.96%,3.96%,3.25%,4.75%
yorick,49.29%,50.71%,50.54%,49.46%,1.87 : 1,1.74 : 1,32.52%,32.23%,"20,116","28,469","17'49""","14'17""",49.29%,50.71%,51.34%,50.18%,2.96%,3.27%,3.25%,12.11%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,43.10%,56.90%,40.68%,59.32%,1.53 : 1,2.63 : 1,31.39%,44.77%,"22,250","26,018","17'33""","15'16""",43.10%,56.90%,51.34%,52.63%,2.96%,0.94%,3.25%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
