Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
skarner,,,,,,,,,,,,,,,,,,,,
smolder,50.35%,49.65%,46.53%,53.47%,2.39 : 1,2.55 : 1,48.98%,48.98%,"24,927","27,886","15'38""","15'43""",50.35%,49.65%,52.17%,51.11%,12.18%,10.09%,2.74%,5.33%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,49.06%,50.94%,41.10%,58.90%,2.21 : 1,3.11 : 1,50.53%,54.94%,"26,239","25,933","15'41""","15'23""",49.06%,50.94%,52.17%,52.36%,12.18%,0.65%,2.74%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,51.09%,48.91%,42.93%,57.07%,2.26 : 1,2.53 : 1,49.45%,48.40%,"22,741","23,710","15'22""","14'59""",51.09%,48.91%,52.17%,51.67%,12.18%,7.30%,2.74%,5.33%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,50.99%,49.01%,44.36%,55.64%,2.08 : 1,2.44 : 1,48.06%,52.07%,"21,711","26,358","15'10""","15'54""",50.99%,49.01%,52.17%,51.84%,12.18%,4.43%,2.74%,4.46%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,54.25%,45.75%,45.44%,54.56%,2.34 : 1,2.37 : 1,49.52%,47.91%,"23,022","23,210","15'48""","15'1""",54.25%,45.75%,52.17%,47.98%,12.18%,5.83%,2.74%,1.76%
vayne,50.37%,49.63%,47.72%,52.28%,2.24 : 1,2.34 : 1,50.04%,46.73%,"24,407","23,580","14'59""","16'23""",50.37%,49.63%,52.17%,51.78%,12.18%,6.97%,2.74%,4.28%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,53.37%,46.63%,46.33%,53.67%,2.42 : 1,2.58 : 1,50.86%,49.82%,"24,112","23,241","15'6""","15'56""",53.37%,46.63%,52.17%,49.39%,12.18%,18.35%,2.74%,2.31%
xayah,51.57%,48.43%,46.02%,53.98%,2.41 : 1,2.42 : 1,50.30%,47.06%,"24,307","23,152","15'31""","15'5""",51.57%,48.43%,52.17%,51.42%,12.18%,5.93%,2.74%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,52.51%,47.49%,47.52%,52.48%,2.42 : 1,2.02 : 1,49.44%,45.82%,"22,541","21,514","16'2""","15'25""",52.51%,47.49%,52.17%,52.83%,12.18%,1.00%,2.74%,18.66%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,51.06%,48.94%,49.12%,50.88%,2.41 : 1,2.53 : 1,50.94%,51.31%,"23,241","24,759","15'8""","15'14""",51.06%,48.94%,52.17%,50.27%,12.18%,6.97%,2.74%,2.05%
ziggs,51.19%,48.81%,39.92%,60.08%,2.30 : 1,2.71 : 1,46.39%,48.96%,"24,307","31,406","17'17""","13'56""",51.19%,48.81%,52.17%,50.97%,12.18%,0.97%,2.74%,0.17%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
