Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,47.44%,52.56%,51.88%,48.13%,2.43 : 1,2.21 : 1,46.48%,42.64%,"26,930","21,626","16'19""","18'5""",47.44%,52.56%,52.49%,50.41%,2.84%,2.49%,3.51%,2.53%
katarina,52.99%,47.01%,50.56%,49.44%,2.40 : 1,2.17 : 1,48.25%,48.95%,"25,306","23,162","16'31""","17'31""",52.99%,47.01%,52.49%,51.64%,2.84%,5.92%,3.51%,6.89%
kayle,48.62%,51.38%,51.37%,48.63%,2.71 : 1,2.14 : 1,48.36%,41.87%,"25,421","18,931","15'40""","17'49""",48.62%,51.38%,52.49%,52.16%,2.84%,1.64%,3.51%,4.58%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,36.07%,63.93%,48.21%,51.79%,2.22 : 1,2.48 : 1,50.09%,43.80%,"24,062","24,767","16'14""","19'7""",36.07%,63.93%,52.49%,52.36%,2.84%,1.03%,3.51%,1.92%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,53.80%,46.20%,43.91%,56.09%,2.18 : 1,2.52 : 1,47.12%,45.99%,"25,330","21,608","16'32""","18'54""",53.80%,46.20%,52.49%,50.71%,2.84%,5.21%,3.51%,21.54%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,48.72%,51.28%,45.35%,54.65%,2.16 : 1,2.55 : 1,47.51%,48.92%,"26,290","21,909","17'12""","17'55""",48.72%,51.28%,52.49%,51.95%,2.84%,3.20%,3.51%,1.49%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,53.31%,46.69%,47.54%,52.46%,2.29 : 1,2.62 : 1,45.87%,48.14%,"23,218","22,165","17'46""","17'53""",53.31%,46.69%,52.49%,51.31%,2.84%,4.04%,3.51%,3.17%
malphite,37.14%,62.86%,40.19%,59.81%,2.07 : 1,2.61 : 1,46.72%,43.26%,"24,347","21,696","16'7""","15'50""",37.14%,62.86%,52.49%,53.08%,2.84%,0.79%,3.51%,7.95%
malzahar,55.33%,44.67%,58.43%,41.57%,2.88 : 1,1.98 : 1,48.58%,42.84%,"25,353","22,156","17'40""","17'7""",55.33%,44.67%,52.49%,51.25%,2.84%,5.00%,3.51%,6.88%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,45.00%,55.00%,35.56%,64.44%,2.41 : 1,3.54 : 1,52.25%,50.04%,"26,609","23,437","20'7""","19'14""",45.00%,55.00%,52.49%,51.64%,2.84%,0.51%,3.51%,8.41%
naafiri,48.98%,51.02%,50.33%,49.67%,2.63 : 1,2.39 : 1,48.55%,44.78%,"24,928","21,681","17'38""","19'4""",48.98%,51.02%,52.49%,52.17%,2.84%,0.68%,3.51%,12.52%
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,48.72%,51.28%,50.46%,49.54%,2.37 : 1,2.23 : 1,47.73%,44.98%,"24,731","21,399","17'8""","18'27""",48.72%,51.28%,52.49%,52.37%,2.84%,0.66%,3.51%,1.68%
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,47.40%,52.60%,50.28%,49.72%,2.30 : 1,2.67 : 1,46.46%,49.80%,"22,254","21,911","17'27""","17'49""",47.40%,52.60%,52.49%,50.19%,2.84%,5.25%,3.51%,1.35%
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,52.61%,47.39%,48.94%,51.06%,2.47 : 1,1.93 : 1,49.40%,45.62%,"25,482","21,025","16'10""","17'51""",52.61%,47.39%,52.49%,51.42%,2.84%,2.44%,3.51%,1.07%
quinn,51.22%,48.78%,58.04%,41.96%,2.48 : 1,2.15 : 1,45.89%,52.12%,"26,889","26,317","15'22""","19'30""",51.22%,48.78%,52.49%,53.96%,2.84%,0.68%,3.51%,1.71%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,51.88%,48.13%,51.25%,48.75%,2.53 : 1,2.46 : 1,46.43%,44.66%,"22,978","22,247","18'2""","17'13""",51.88%,48.13%,52.49%,48.66%,2.84%,3.11%,3.51%,0.67%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,53.33%,46.67%,49.25%,50.75%,2.36 : 1,1.92 : 1,47.81%,43.31%,"25,753","25,735","18'56""","18'57""",53.33%,46.67%,52.49%,46.53%,2.84%,1.19%,3.51%,4.89%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,47.76%,52.24%,51.69%,48.31%,2.41 : 1,2.70 : 1,51.27%,50.96%,"26,405","24,941","16'27""","18'17""",47.76%,52.24%,52.49%,51.78%,2.84%,1.05%,3.51%,0.71%
