Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,51.20%,48.80%,47.66%,52.34%,1.59 : 1,1.86 : 1,35.47%,34.62%,"29,691","17,318","16'55""","16'53""",51.20%,48.80%,51.49%,50.46%,2.63%,6.82%,3.96%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,50.00%,50.00%,45.18%,54.82%,1.56 : 1,1.90 : 1,35.42%,37.61%,"24,690","18,395","16'44""","17'41""",50.00%,50.00%,51.49%,52.24%,2.63%,4.78%,3.96%,3.80%
rumble,59.84%,40.16%,47.19%,52.81%,2.01 : 1,1.71 : 1,37.49%,37.30%,"27,452","23,714","17'34""","18'10""",59.84%,40.16%,51.49%,48.22%,2.63%,1.58%,3.96%,0.58%
ryze,48.24%,51.76%,50.44%,49.56%,1.72 : 1,1.99 : 1,35.12%,36.37%,"24,657","22,584","17'25""","16'34""",48.24%,51.76%,51.49%,50.68%,2.63%,1.10%,3.96%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,48.90%,51.10%,48.05%,51.95%,1.68 : 1,1.70 : 1,35.60%,34.71%,"30,769","20,234","16'42""","16'41""",48.90%,51.10%,51.49%,52.66%,2.63%,7.23%,3.96%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,56.43%,43.57%,44.86%,55.14%,1.70 : 1,2.78 : 1,35.62%,45.44%,"28,246","14,426","15'15""","20'38""",56.43%,43.57%,51.49%,51.68%,2.63%,5.09%,3.96%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,58.33%,41.67%,60.82%,39.18%,2.09 : 1,1.82 : 1,37.06%,39.61%,"31,646","17,499","15'42""","18'40""",58.33%,41.67%,51.49%,51.74%,2.63%,1.72%,3.96%,0.41%
sion,48.58%,51.42%,49.62%,50.38%,1.81 : 1,2.04 : 1,35.98%,38.18%,"30,550","20,296","18'22""","15'50""",48.58%,51.42%,51.49%,50.25%,2.63%,4.57%,3.96%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,56.25%,43.75%,49.01%,50.99%,1.62 : 1,1.77 : 1,32.93%,39.57%,"23,894","20,028","17'50""","17'37""",56.25%,43.75%,51.49%,48.75%,2.63%,1.67%,3.96%,9.65%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,41.46%,58.54%,37.88%,62.12%,1.45 : 1,2.45 : 1,34.15%,35.61%,"31,985","17,238","17'23""","16'33""",41.46%,58.54%,51.49%,50.98%,2.63%,0.79%,3.96%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,61.02%,38.98%,56.40%,43.60%,2.10 : 1,1.22 : 1,37.47%,31.97%,"33,536","15,724","15'44""","16'33""",61.02%,38.98%,51.49%,51.09%,2.63%,2.04%,3.96%,2.32%
tryndamere,56.69%,43.31%,46.10%,53.90%,1.74 : 1,1.60 : 1,36.08%,32.72%,"32,642","18,394","16'52""","16'19""",56.69%,43.31%,51.49%,50.52%,2.63%,2.11%,3.96%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,52.27%,47.73%,59.87%,40.13%,2.12 : 1,1.40 : 1,38.13%,30.07%,"26,139","12,600","15'46""","16'46""",52.27%,47.73%,51.49%,43.90%,2.63%,0.84%,3.96%,2.66%
urgot,47.53%,52.47%,43.74%,56.26%,1.64 : 1,2.02 : 1,35.10%,35.54%,"24,270","18,296","16'52""","17'2""",47.53%,52.47%,51.49%,52.67%,2.63%,2.76%,3.96%,0.87%
varus,46.00%,54.00%,45.73%,54.27%,1.57 : 1,1.95 : 1,36.46%,39.72%,"23,936","22,358","17'44""","17'7""",46.00%,54.00%,51.49%,49.25%,2.63%,0.85%,3.96%,1.59%
vayne,60.17%,39.83%,58.57%,41.43%,1.92 : 1,1.23 : 1,38.05%,30.48%,"25,025","15,553","15'15""","20'47""",60.17%,39.83%,51.49%,49.84%,2.63%,1.23%,3.96%,4.02%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,52.08%,47.92%,46.60%,53.40%,1.63 : 1,1.86 : 1,34.86%,36.09%,"28,772","24,702","17'14""","17'54""",52.08%,47.92%,51.49%,51.12%,2.63%,3.08%,3.96%,10.42%
volibear,47.50%,52.50%,51.00%,49.00%,1.61 : 1,1.51 : 1,34.38%,31.12%,"27,157","15,741","16'49""","17'19""",47.50%,52.50%,51.49%,49.81%,2.63%,2.77%,3.96%,4.46%
warwick,48.65%,51.35%,51.11%,48.89%,1.64 : 1,1.74 : 1,38.23%,35.74%,"27,775","15,432","15'16""","17'34""",48.65%,51.35%,51.49%,52.83%,2.63%,2.21%,3.96%,4.71%
wukong,51.46%,48.54%,45.83%,54.17%,1.60 : 1,1.82 : 1,36.09%,35.66%,"27,434","21,290","17'22""","17'18""",51.46%,48.54%,51.49%,49.88%,2.63%,10.03%,3.96%,12.27%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,45.33%,54.67%,49.06%,50.94%,1.69 : 1,1.55 : 1,35.95%,34.53%,"24,445","20,205","17'52""","16'20""",45.33%,54.67%,51.49%,50.04%,2.63%,2.94%,3.96%,19.73%
yone,50.93%,49.07%,53.95%,46.05%,1.71 : 1,1.59 : 1,37.82%,34.49%,"27,431","21,182","16'52""","17'13""",50.93%,49.07%,51.49%,47.53%,2.63%,3.96%,3.96%,4.76%
yorick,48.28%,51.72%,48.94%,51.06%,1.75 : 1,1.77 : 1,33.02%,31.18%,"25,240","20,682","17'56""","15'6""",48.28%,51.72%,51.49%,50.14%,2.63%,3.27%,3.96%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,39.47%,60.53%,37.42%,62.58%,1.35 : 1,2.75 : 1,34.31%,43.01%,"29,446","19,232","17'16""","16'5""",39.47%,60.53%,51.49%,52.45%,2.63%,0.94%,3.96%,1.97%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
