Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sivir,42.88%,57.12%,48.42%,51.58%,2.16 : 1,2.70 : 1,45.92%,50.22%,"21,717","24,790","16'5""","15'22""",42.88%,57.12%,47.99%,52.49%,5.82%,10.04%,1.76%,4.75%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,47.00%,53.00%,52.40%,47.60%,2.35 : 1,2.35 : 1,47.35%,47.14%,"24,881","26,017","15'37""","16'26""",47.00%,53.00%,47.99%,51.10%,5.82%,10.08%,1.76%,5.30%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,52.81%,47.19%,52.08%,47.92%,2.31 : 1,2.42 : 1,49.75%,52.46%,"27,778","23,475","16'1""","16'15""",52.81%,47.19%,47.99%,52.25%,5.82%,0.65%,1.76%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,44.36%,55.64%,47.22%,52.78%,2.16 : 1,2.45 : 1,48.59%,47.75%,"22,480","23,117","15'18""","15'38""",44.36%,55.64%,47.99%,51.73%,5.82%,7.32%,1.76%,5.31%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,44.89%,55.11%,48.92%,51.08%,2.05 : 1,2.33 : 1,47.16%,51.66%,"22,201","26,670","15'21""","16'16""",44.89%,55.11%,47.99%,51.83%,5.82%,4.47%,1.76%,4.51%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
vayne,47.08%,52.92%,53.61%,46.39%,2.25 : 1,2.07 : 1,48.47%,44.87%,"24,353","23,484","15'9""","17'4""",47.08%,52.92%,47.99%,51.67%,5.82%,7.02%,1.76%,4.31%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,47.36%,52.64%,47.85%,52.15%,2.16 : 1,2.41 : 1,47.21%,49.30%,"22,322","24,313","15'39""","15'30""",47.36%,52.64%,47.99%,51.29%,5.82%,16.70%,1.76%,19.66%
xayah,45.98%,54.02%,50.07%,49.93%,2.32 : 1,2.37 : 1,49.02%,47.12%,"23,755","23,364","15'47""","15'32""",45.98%,54.02%,47.99%,51.46%,5.82%,5.91%,1.76%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,42.52%,57.48%,45.13%,54.87%,2.07 : 1,2.11 : 1,46.65%,45.87%,"21,076","21,581","15'46""","16'8""",42.52%,57.48%,47.99%,52.83%,5.82%,1.01%,1.76%,18.74%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,51.04%,48.96%,53.64%,46.36%,2.38 : 1,2.24 : 1,48.83%,49.63%,"23,002","24,353","15'6""","15'44""",51.04%,48.96%,47.99%,50.29%,5.82%,6.91%,1.76%,2.03%
ziggs,47.80%,52.20%,50.19%,49.81%,2.29 : 1,2.52 : 1,44.30%,45.64%,"22,415","26,234","16'0""","14'38""",47.80%,52.20%,47.99%,50.96%,5.82%,0.97%,1.76%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
