Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
renekton,51.15%,48.85%,49.00%,51.00%,1.63 : 1,1.83 : 1,37.45%,37.06%,"25,145","20,629","16'20""","15'50""",51.15%,48.85%,52.51%,50.42%,1.69%,6.82%,1.38%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,47.85%,52.15%,46.07%,53.93%,1.65 : 1,1.89 : 1,37.07%,38.19%,"21,857","20,826","16'8""","16'9""",47.85%,52.15%,52.51%,52.30%,1.69%,4.77%,1.38%,3.78%
rumble,46.77%,53.23%,48.54%,51.46%,1.65 : 1,2.21 : 1,39.06%,42.77%,"24,380","25,294","17'6""","18'5""",46.77%,53.23%,52.51%,48.18%,1.69%,1.58%,1.38%,0.58%
ryze,51.28%,48.72%,48.41%,51.59%,1.72 : 1,2.00 : 1,38.31%,36.54%,"21,092","23,929","17'7""","16'13""",51.28%,48.72%,52.51%,50.59%,1.69%,1.10%,1.38%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,46.58%,53.42%,45.72%,54.28%,1.60 : 1,1.94 : 1,38.82%,39.93%,"25,584","25,166","16'3""","14'46""",46.58%,53.42%,52.51%,52.66%,1.69%,7.22%,1.38%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,50.22%,49.78%,48.81%,51.19%,1.76 : 1,2.72 : 1,40.16%,47.43%,"25,220","17,661","14'49""","18'41""",50.22%,49.78%,52.51%,51.67%,1.69%,5.08%,1.38%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,52.54%,47.46%,46.35%,53.65%,1.78 : 1,2.27 : 1,38.30%,41.44%,"26,899","23,756","16'22""","17'18""",52.54%,47.46%,52.51%,51.76%,1.69%,1.72%,1.38%,0.41%
sion,55.19%,44.81%,49.82%,50.18%,1.80 : 1,1.83 : 1,37.91%,39.29%,"28,975","22,329","16'54""","15'54""",55.19%,44.81%,52.51%,50.26%,1.69%,4.57%,1.38%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,51.92%,48.08%,46.76%,53.24%,1.78 : 1,2.05 : 1,39.02%,42.79%,"25,058","21,258","15'49""","19'25""",51.92%,48.08%,52.51%,48.73%,1.69%,1.67%,1.38%,9.67%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,53.13%,46.88%,46.28%,53.72%,1.80 : 1,2.43 : 1,39.75%,44.75%,"26,664","22,353","15'17""","16'11""",53.13%,46.88%,52.51%,51.17%,1.69%,0.79%,1.38%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,55.40%,44.60%,58.21%,41.79%,2.03 : 1,1.55 : 1,39.10%,36.00%,"23,360","26,001","16'10""","17'27""",55.40%,44.60%,52.51%,51.52%,1.69%,2.62%,1.38%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
