Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,52.49%,47.51%,52.26%,47.74%,2.68 : 1,2.43 : 1,49.82%,46.82%,"26,376","25,822","15'22""","16'34""",52.49%,47.51%,52.48%,51.15%,10.06%,10.09%,4.76%,5.31%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,50.71%,49.29%,51.31%,48.69%,2.55 : 1,2.77 : 1,51.04%,51.33%,"26,840","22,398","15'1""","16'2""",50.71%,49.29%,52.48%,52.45%,10.06%,0.65%,4.76%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,51.67%,48.33%,48.47%,51.53%,2.52 : 1,2.41 : 1,50.61%,46.54%,"24,474","22,534","15'0""","15'50""",51.67%,48.33%,52.48%,51.73%,10.06%,7.31%,4.76%,5.33%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,47.13%,52.87%,47.01%,52.99%,2.18 : 1,2.45 : 1,48.18%,50.78%,"22,042","26,232","15'3""","16'25""",47.13%,52.87%,52.48%,51.87%,10.06%,4.45%,4.76%,4.48%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
