Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,46.74%,53.26%,52.93%,47.07%,2.02 : 1,1.47 : 1,34.77%,32.87%,"27,935","33,599","16'43""","14'35""",46.74%,53.26%,50.50%,51.05%,7.36%,2.03%,15.55%,2.32%
tryndamere,43.48%,56.52%,41.02%,58.98%,1.62 : 1,2.00 : 1,32.50%,34.91%,"26,453","32,690","16'45""","13'55""",43.48%,56.52%,50.50%,50.62%,7.36%,2.10%,15.55%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,63.19%,36.81%,62.80%,37.20%,2.42 : 1,1.01 : 1,37.46%,27.79%,"26,420","30,239","15'16""","16'35""",63.19%,36.81%,50.50%,43.96%,7.36%,0.84%,15.55%,2.64%
urgot,47.29%,52.71%,46.82%,53.18%,1.64 : 1,2.25 : 1,33.35%,39.29%,"23,356","34,426","15'45""","17'10""",47.29%,52.71%,50.50%,52.68%,7.36%,2.75%,15.55%,0.87%
varus,53.17%,46.83%,46.91%,53.09%,1.77 : 1,1.77 : 1,35.89%,39.30%,"22,384","37,841","16'7""","15'15""",53.17%,46.83%,50.50%,49.13%,7.36%,0.86%,15.55%,1.59%
vayne,56.25%,43.75%,55.67%,44.33%,1.89 : 1,1.55 : 1,32.25%,33.30%,"20,201","34,060","15'36""","17'6""",56.25%,43.75%,50.50%,49.95%,7.36%,1.22%,15.55%,3.99%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
