Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
pantheon,51.89%,48.11%,49.48%,50.52%,1.95 : 1,1.97 : 1,38.59%,40.86%,"20,438","26,206","16'24""","17'39""",51.89%,48.11%,50.73%,51.41%,3.44%,2.15%,1.75%,10.61%
poppy,54.03%,45.97%,52.60%,47.40%,1.97 : 1,1.69 : 1,37.69%,36.53%,"21,318","24,132","16'51""","17'25""",54.03%,45.97%,50.73%,51.65%,3.44%,1.38%,1.75%,6.59%
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,47.29%,52.71%,60.63%,39.37%,2.38 : 1,1.80 : 1,39.27%,41.05%,"22,252","27,178","15'25""","19'43""",47.29%,52.71%,50.73%,53.64%,3.44%,1.86%,1.75%,1.85%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,51.26%,48.74%,53.26%,46.74%,2.08 : 1,1.68 : 1,37.46%,34.89%,"23,660","22,569","17'16""","16'46""",51.26%,48.74%,50.73%,50.35%,3.44%,6.82%,1.75%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,47.75%,52.25%,52.28%,47.72%,2.14 : 1,1.75 : 1,38.58%,35.49%,"19,821","20,426","16'9""","17'39""",47.75%,52.25%,50.73%,52.39%,3.44%,4.76%,1.75%,3.77%
rumble,51.59%,48.41%,52.93%,47.07%,2.29 : 1,1.78 : 1,39.11%,37.90%,"19,312","26,142","16'52""","18'39""",51.59%,48.41%,50.73%,48.18%,3.44%,1.58%,1.75%,0.58%
