Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sylas,55.62%,44.38%,49.53%,50.47%,2.11 : 1,1.78 : 1,43.87%,41.58%,"26,933","22,844","16'19""","17'57""",55.62%,44.38%,50.83%,48.66%,4.85%,1.68%,4.91%,9.70%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,48.91%,51.09%,45.15%,54.85%,2.24 : 1,2.20 : 1,41.58%,37.13%,"31,274","22,019","16'21""","17'29""",48.91%,51.09%,50.83%,51.31%,4.85%,0.79%,4.91%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,49.22%,50.78%,52.09%,47.91%,2.31 : 1,1.73 : 1,42.01%,35.06%,"24,146","29,200","17'9""","17'47""",49.22%,50.78%,50.83%,51.42%,4.85%,2.62%,4.91%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,50.55%,49.45%,52.76%,47.24%,2.48 : 1,1.29 : 1,43.45%,32.94%,"29,093","20,237","16'8""","15'25""",50.55%,49.45%,50.83%,51.05%,4.85%,2.03%,4.91%,2.32%
tryndamere,48.73%,51.27%,42.92%,57.08%,2.05 : 1,1.71 : 1,40.47%,34.81%,"29,064","22,279","16'55""","14'43""",48.73%,51.27%,50.83%,50.62%,4.85%,2.10%,4.91%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,49.09%,50.91%,56.91%,43.09%,2.53 : 1,1.53 : 1,44.05%,33.02%,"29,337","20,458","16'24""","17'1""",49.09%,50.91%,50.83%,43.96%,4.85%,0.84%,4.91%,2.64%
urgot,49.05%,50.95%,49.54%,50.46%,1.97 : 1,2.00 : 1,41.20%,38.08%,"25,223","23,550","16'29""","16'57""",49.05%,50.95%,50.83%,52.68%,4.85%,2.75%,4.91%,0.87%
varus,47.31%,52.69%,51.82%,48.18%,2.03 : 1,1.73 : 1,43.31%,39.42%,"23,061","26,958","16'38""","15'53""",47.31%,52.69%,50.83%,49.13%,4.85%,0.86%,4.91%,1.59%
vayne,51.11%,48.89%,59.52%,40.48%,2.23 : 1,1.30 : 1,42.38%,32.26%,"22,989","23,099","15'29""","18'8""",51.11%,48.89%,50.83%,49.95%,4.85%,1.22%,4.91%,3.99%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,47.12%,52.88%,40.80%,59.20%,1.93 : 1,2.15 : 1,39.28%,37.83%,"27,001","28,351","17'1""","17'26""",47.12%,52.88%,50.83%,51.16%,4.85%,3.07%,4.91%,10.35%
volibear,49.07%,50.93%,49.65%,50.35%,2.19 : 1,1.57 : 1,42.60%,33.80%,"26,918","21,143","16'52""","16'41""",49.07%,50.93%,50.83%,49.72%,4.85%,2.76%,4.91%,4.43%
warwick,50.38%,49.62%,47.94%,52.06%,2.11 : 1,1.88 : 1,44.65%,40.80%,"29,124","22,317","16'21""","16'37""",50.38%,49.62%,50.83%,52.91%,4.85%,2.22%,4.91%,4.68%
wukong,48.91%,51.09%,41.62%,58.38%,1.93 : 1,2.00 : 1,40.98%,36.86%,"25,384","23,294","17'17""","16'51""",48.91%,51.09%,50.83%,49.99%,4.85%,10.06%,4.91%,12.29%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,52.65%,47.35%,53.28%,46.72%,2.35 : 1,1.42 : 1,42.94%,34.07%,"24,255","22,602","16'37""","16'48""",52.65%,47.35%,50.83%,50.02%,4.85%,2.95%,4.91%,19.69%
yone,57.88%,42.12%,59.51%,40.49%,2.53 : 1,1.31 : 1,42.98%,32.16%,"26,465","22,329","15'39""","17'21""",57.88%,42.12%,50.83%,47.55%,4.85%,3.96%,4.91%,4.75%
yorick,50.24%,49.76%,42.48%,57.52%,2.26 : 1,1.75 : 1,39.52%,30.64%,"25,215","22,425","17'28""","15'22""",50.24%,49.76%,50.83%,50.30%,4.85%,3.27%,4.91%,12.13%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,49.59%,50.41%,42.60%,57.40%,2.02 : 1,2.45 : 1,40.75%,42.35%,"28,979","20,844","16'52""","17'5""",49.59%,50.41%,50.83%,52.76%,4.85%,0.95%,4.91%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
