Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,44.14%,55.86%,43.62%,56.38%,1.42 : 1,2.14 : 1,30.26%,35.87%,"23,274","22,871","16'43""","16'5""",44.14%,55.86%,50.12%,50.35%,3.27%,6.80%,12.06%,5.74%
rengar,,,,,,,,,,,,,,,,,,,,
riven,49.03%,50.97%,45.93%,54.07%,1.54 : 1,2.03 : 1,30.69%,36.94%,"20,156","21,584","15'19""","17'4""",49.03%,50.97%,50.12%,52.23%,3.27%,4.79%,12.06%,3.83%
rumble,50.43%,49.57%,54.14%,45.86%,1.65 : 1,1.97 : 1,31.00%,37.89%,"19,582","23,283","14'46""","18'7""",50.43%,49.57%,50.12%,48.18%,3.27%,1.58%,12.06%,0.57%
ryze,52.63%,47.37%,61.01%,38.99%,1.99 : 1,1.70 : 1,35.25%,32.30%,"25,009","22,912","14'21""","18'11""",52.63%,47.37%,50.12%,50.71%,3.27%,1.10%,12.06%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,42.77%,57.23%,49.10%,50.90%,1.55 : 1,1.75 : 1,32.36%,34.78%,"23,682","25,877","15'46""","15'25""",42.77%,57.23%,50.12%,52.62%,3.27%,7.24%,12.06%,4.82%
shaco,,,,,,,,,,,,,,,,,,,,
shen,46.41%,53.59%,42.69%,57.31%,1.37 : 1,3.11 : 1,30.09%,43.69%,"22,290","18,500","14'4""","19'27""",46.41%,53.59%,50.12%,51.72%,3.27%,5.09%,12.06%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,52.44%,47.56%,54.22%,45.78%,1.72 : 1,1.97 : 1,29.33%,38.02%,"22,539","20,484","15'3""","17'15""",52.44%,47.56%,50.12%,51.91%,3.27%,1.72%,12.06%,0.41%
sion,47.01%,52.99%,55.36%,44.64%,1.79 : 1,1.90 : 1,31.73%,36.78%,"29,587","22,309","15'52""","16'47""",47.01%,52.99%,50.12%,50.23%,3.27%,4.57%,12.06%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,44.33%,55.67%,45.60%,54.40%,1.25 : 1,2.00 : 1,27.68%,39.37%,"19,607","21,807","15'41""","14'53""",44.33%,55.67%,50.12%,48.92%,3.27%,1.66%,12.06%,9.62%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,52.94%,47.06%,45.67%,54.33%,1.59 : 1,2.27 : 1,31.47%,35.77%,"28,098","18,800","14'54""","18'30""",52.94%,47.06%,50.12%,50.85%,3.27%,0.79%,12.06%,0.90%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,52.17%,47.83%,51.20%,48.80%,1.77 : 1,1.74 : 1,31.12%,32.79%,"20,593","25,161","15'4""","17'55""",52.17%,47.83%,50.12%,51.49%,3.27%,2.62%,12.06%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,46.74%,53.26%,57.95%,42.05%,2.04 : 1,1.38 : 1,34.31%,32.61%,"26,401","21,789","15'22""","14'54""",46.74%,53.26%,50.12%,51.18%,3.27%,2.05%,12.06%,2.32%
tryndamere,48.26%,51.74%,46.98%,53.02%,1.69 : 1,1.75 : 1,31.61%,33.28%,"25,557","22,646","15'16""","15'1""",48.26%,51.74%,50.12%,50.59%,3.27%,2.11%,12.06%,1.68%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,50.00%,50.00%,61.39%,38.61%,2.07 : 1,1.36 : 1,33.91%,30.08%,"25,418","21,936","15'20""","17'26""",50.00%,50.00%,50.12%,43.97%,3.27%,0.84%,12.06%,2.69%
urgot,50.92%,49.08%,54.82%,45.18%,1.69 : 1,1.92 : 1,32.53%,35.33%,"21,946","20,770","15'1""","17'23""",50.92%,49.08%,50.12%,52.64%,3.27%,2.78%,12.06%,0.87%
varus,46.94%,53.06%,47.77%,52.23%,1.28 : 1,1.79 : 1,28.23%,35.62%,"17,438","23,572","14'29""","16'1""",46.94%,53.06%,50.12%,49.39%,3.27%,0.85%,12.06%,1.58%
vayne,53.13%,46.88%,55.95%,44.05%,1.71 : 1,1.62 : 1,32.10%,34.00%,"20,307","21,759","13'29""","18'9""",53.13%,46.88%,50.12%,50.00%,3.27%,1.23%,12.06%,4.05%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,51.26%,48.74%,57.63%,42.37%,1.72 : 1,1.73 : 1,31.57%,32.46%,"24,173","21,339","14'23""","18'0""",51.26%,48.74%,50.12%,51.13%,3.27%,3.08%,12.06%,10.49%
volibear,46.30%,53.70%,53.28%,46.72%,1.66 : 1,1.61 : 1,32.51%,34.99%,"21,051","22,620","15'30""","15'35""",46.30%,53.70%,50.12%,49.88%,3.27%,2.77%,12.06%,4.48%
warwick,44.34%,55.66%,50.33%,49.67%,1.56 : 1,1.90 : 1,32.97%,38.59%,"23,306","22,980","15'8""","16'23""",44.34%,55.66%,50.12%,52.80%,3.27%,2.21%,12.06%,4.72%
wukong,52.26%,47.74%,47.47%,52.53%,1.55 : 1,1.90 : 1,30.39%,34.29%,"22,993","22,393","15'19""","17'6""",52.26%,47.74%,50.12%,49.93%,3.27%,10.01%,12.06%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,45.76%,54.24%,57.76%,42.24%,1.73 : 1,1.51 : 1,33.11%,32.73%,"19,982","21,943","15'30""","16'29""",45.76%,54.24%,50.12%,50.07%,3.27%,2.94%,12.06%,19.79%
yone,45.51%,54.49%,57.42%,42.58%,1.70 : 1,1.60 : 1,32.26%,33.56%,"22,094","26,512","15'15""","17'4""",45.51%,54.49%,50.12%,47.55%,3.27%,3.96%,12.06%,4.76%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,51.67%,48.33%,47.17%,52.83%,1.45 : 1,2.55 : 1,31.45%,43.60%,"27,028","19,886","15'11""","16'35""",51.67%,48.33%,50.12%,52.34%,3.27%,0.93%,12.06%,1.97%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
