Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
ryze,53.69%,46.31%,54.85%,45.15%,2.82 : 1,2.21 : 1,46.32%,41.83%,"27,478","22,335","17'42""","18'31""",53.69%,46.31%,50.83%,48.60%,5.42%,3.12%,4.04%,0.67%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,53.04%,46.96%,52.82%,47.18%,2.59 : 1,1.79 : 1,42.69%,39.85%,"26,403","24,614","17'31""","17'54""",53.04%,46.96%,50.83%,46.53%,5.42%,1.19%,4.04%,4.90%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,54.79%,45.21%,51.60%,48.40%,2.61 : 1,2.47 : 1,46.40%,49.52%,"27,855","23,482","17'25""","17'54""",54.79%,45.21%,50.83%,51.75%,5.42%,1.05%,4.04%,0.71%
sylas,49.85%,50.15%,46.38%,53.62%,2.21 : 1,2.18 : 1,45.15%,45.23%,"25,260","22,479","17'17""","18'6""",49.85%,50.15%,50.83%,50.35%,5.42%,9.58%,4.04%,10.10%
tahmkench,,,,,,,,,,,,,,,,,,,,
