Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sivir,53.26%,46.74%,53.08%,46.92%,2.45 : 1,2.18 : 1,50.71%,48.11%,"26,194","22,074","16'25""","15'4""",53.26%,46.74%,51.82%,52.49%,4.47%,10.05%,4.51%,4.75%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,51.80%,48.20%,52.94%,47.06%,2.47 : 1,2.16 : 1,51.93%,46.65%,"28,354","25,442","16'34""","15'52""",51.80%,48.20%,51.82%,51.08%,4.47%,10.08%,4.51%,5.30%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,45.78%,54.22%,47.56%,52.44%,2.20 : 1,2.79 : 1,54.17%,53.50%,"29,013","24,098","16'56""","14'57""",45.78%,54.22%,51.82%,52.29%,4.47%,0.65%,4.51%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,46.40%,53.60%,45.64%,54.36%,2.16 : 1,2.43 : 1,50.68%,47.42%,"24,198","22,866","15'59""","14'45""",46.40%,53.60%,51.82%,51.70%,4.47%,7.32%,4.51%,5.32%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,55.11%,44.89%,51.08%,48.92%,2.33 : 1,2.05 : 1,51.66%,47.16%,"26,670","22,201","16'16""","15'21""",55.11%,44.89%,51.82%,47.97%,4.47%,5.83%,4.51%,1.76%
vayne,52.36%,47.64%,55.56%,44.44%,2.43 : 1,1.97 : 1,52.27%,44.53%,"26,866","22,647","15'51""","16'41""",52.36%,47.64%,51.82%,51.70%,4.47%,7.02%,4.51%,4.30%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,52.63%,47.37%,49.56%,50.44%,2.33 : 1,2.31 : 1,52.18%,49.12%,"26,694","23,275","16'4""","15'53""",52.63%,47.37%,51.82%,49.42%,4.47%,18.29%,4.51%,2.31%
xayah,48.51%,51.49%,50.91%,49.09%,2.31 : 1,2.14 : 1,51.73%,45.44%,"26,634","23,428","16'18""","15'22""",48.51%,51.49%,51.82%,51.48%,4.47%,5.91%,4.51%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,45.87%,54.13%,52.64%,47.36%,2.33 : 1,1.84 : 1,50.81%,44.14%,"24,705","21,307","15'51""","15'20""",45.87%,54.13%,51.82%,52.76%,4.47%,1.01%,4.51%,18.71%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,53.97%,46.03%,52.74%,47.26%,2.48 : 1,2.15 : 1,52.92%,49.36%,"26,176","23,312","15'44""","15'9""",53.97%,46.03%,51.82%,50.30%,4.47%,6.92%,4.51%,2.04%
ziggs,47.17%,52.83%,51.14%,48.86%,2.43 : 1,2.22 : 1,50.11%,44.68%,"25,022","24,671","16'21""","14'8""",47.17%,52.83%,51.82%,50.94%,4.47%,0.97%,4.51%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
