Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,52.49%,47.51%,49.69%,50.31%,2.31 : 1,2.39 : 1,48.04%,49.70%,"22,641","29,852","15'30""","15'54""",52.49%,47.51%,53.10%,51.12%,2.35%,10.09%,4.14%,5.32%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,51.11%,48.89%,40.70%,59.30%,1.93 : 1,3.17 : 1,46.58%,57.30%,"23,923","27,830","15'11""","15'45""",51.11%,48.89%,53.10%,52.49%,2.35%,0.65%,4.14%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,57.53%,42.47%,46.81%,53.19%,2.44 : 1,2.38 : 1,48.81%,49.19%,"21,694","23,995","15'5""","15'34""",57.53%,42.47%,53.10%,51.68%,2.35%,7.30%,4.14%,5.33%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,55.59%,44.41%,50.59%,49.41%,2.24 : 1,2.26 : 1,48.62%,51.58%,"21,656","25,231","15'19""","16'14""",55.59%,44.41%,53.10%,51.81%,2.35%,4.44%,4.14%,4.48%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,51.53%,48.47%,49.71%,50.29%,2.07 : 1,2.24 : 1,46.61%,48.32%,"21,628","24,184","15'25""","15'24""",51.53%,48.47%,53.10%,48.01%,2.35%,5.82%,4.14%,1.76%
vayne,48.52%,51.48%,52.51%,47.49%,2.16 : 1,2.21 : 1,48.19%,47.18%,"22,294","25,475","15'9""","16'33""",48.52%,51.48%,53.10%,51.75%,2.35%,6.98%,4.14%,4.29%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,55.99%,44.01%,48.02%,51.98%,2.38 : 1,2.43 : 1,50.33%,50.67%,"23,287","23,968","14'53""","15'44""",55.99%,44.01%,53.10%,49.40%,2.35%,18.33%,4.14%,2.31%
xayah,48.32%,51.68%,43.78%,56.22%,2.04 : 1,2.51 : 1,48.51%,49.71%,"21,664","26,485","15'23""","14'56""",48.32%,51.68%,53.10%,51.41%,2.35%,5.93%,4.14%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,57.83%,42.17%,54.18%,45.82%,2.60 : 1,1.75 : 1,52.62%,44.71%,"25,615","20,535","15'28""","16'23""",57.83%,42.17%,53.10%,52.89%,2.35%,1.00%,4.14%,18.67%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,51.96%,48.04%,51.47%,48.53%,2.37 : 1,2.31 : 1,50.12%,50.53%,"22,287","25,719","15'8""","15'22""",51.96%,48.04%,53.10%,50.25%,2.35%,6.96%,4.14%,2.05%
ziggs,60.26%,39.74%,44.81%,55.19%,2.44 : 1,2.41 : 1,46.94%,48.21%,"20,679","25,418","15'23""","14'58""",60.26%,39.74%,53.10%,50.92%,2.35%,0.97%,4.14%,0.17%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
