Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,48.51%,51.49%,37.85%,62.15%,1.91 : 1,2.11 : 1,40.64%,37.25%,"23,350","22,101","17'28""","16'46""",48.51%,51.49%,51.73%,50.45%,1.71%,6.81%,0.41%,5.73%
rengar,,,,,,,,,,,,,,,,,,,,
riven,43.58%,56.42%,42.79%,57.21%,1.90 : 1,2.23 : 1,39.69%,39.23%,"18,976","22,972","17'9""","16'40""",43.58%,56.42%,51.73%,52.23%,1.71%,4.78%,0.41%,3.79%
rumble,59.26%,40.74%,35.60%,64.40%,1.99 : 1,2.32 : 1,39.65%,42.80%,"19,747","27,601","17'10""","18'27""",59.26%,40.74%,51.73%,48.17%,1.71%,1.58%,0.41%,0.58%
ryze,44.12%,55.88%,36.07%,63.93%,1.62 : 1,2.72 : 1,34.06%,38.77%,"14,541","23,830","18'26""","16'12""",44.12%,55.88%,51.73%,50.60%,1.71%,1.10%,0.41%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,48.44%,51.56%,46.49%,53.51%,2.07 : 1,1.93 : 1,42.18%,36.29%,"26,248","24,766","17'49""","15'57""",48.44%,51.56%,51.73%,52.65%,1.71%,7.22%,0.41%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,56.87%,43.13%,36.12%,63.88%,1.93 : 1,3.08 : 1,41.22%,46.47%,"22,734","19,075","16'14""","19'16""",56.87%,43.13%,51.73%,51.64%,1.71%,5.08%,0.41%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
sion,55.38%,44.62%,55.23%,44.77%,2.56 : 1,1.94 : 1,42.52%,37.73%,"27,713","22,326","18'20""","16'54""",55.38%,44.62%,51.73%,50.25%,1.71%,4.57%,0.41%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,55.71%,44.29%,47.80%,52.20%,2.29 : 1,1.72 : 1,42.59%,39.27%,"22,909","20,476","16'33""","17'53""",55.71%,44.29%,51.73%,48.72%,1.71%,1.67%,0.41%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,60.00%,40.00%,34.41%,65.59%,1.90 : 1,2.02 : 1,38.92%,36.45%,"25,219","21,682","16'12""","17'1""",60.00%,40.00%,51.73%,51.14%,1.71%,0.79%,0.41%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,41.67%,58.33%,39.18%,60.82%,1.82 : 1,2.09 : 1,39.61%,37.06%,"17,499","31,646","18'40""","15'42""",41.67%,58.33%,51.73%,51.48%,1.71%,2.63%,0.41%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,42.55%,57.45%,43.33%,56.67%,1.97 : 1,1.55 : 1,37.81%,32.73%,"22,311","21,417","17'12""","14'15""",42.55%,57.45%,51.73%,51.11%,1.71%,2.04%,0.41%,2.32%
tryndamere,49.49%,50.51%,41.11%,58.89%,1.89 : 1,1.83 : 1,37.30%,35.22%,"23,992","22,112","18'3""","14'36""",49.49%,50.51%,51.73%,50.50%,1.71%,2.11%,0.41%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,65.71%,34.29%,51.43%,48.57%,2.13 : 1,1.60 : 1,37.55%,33.59%,"19,785","17,041","16'52""","16'49""",65.71%,34.29%,51.73%,43.93%,1.71%,0.84%,0.41%,2.66%
urgot,39.10%,60.90%,39.72%,60.28%,1.60 : 1,2.68 : 1,37.70%,39.83%,"18,538","25,878","17'37""","16'17""",39.10%,60.90%,51.73%,52.70%,1.71%,2.76%,0.41%,0.87%
varus,50.00%,50.00%,43.33%,56.67%,1.69 : 1,2.09 : 1,35.70%,41.56%,"13,593","22,776","18'20""","14'44""",50.00%,50.00%,51.73%,49.25%,1.71%,0.85%,0.41%,1.59%
vayne,59.09%,40.91%,55.97%,44.03%,2.60 : 1,1.39 : 1,40.80%,34.22%,"15,500","22,894","16'9""","16'57""",59.09%,40.91%,51.73%,49.74%,1.71%,1.23%,0.41%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,49.39%,50.61%,37.21%,62.79%,1.97 : 1,2.53 : 1,38.73%,37.73%,"21,748","27,440","18'12""","17'51""",49.39%,50.61%,51.73%,51.16%,1.71%,3.07%,0.41%,10.41%
volibear,50.91%,49.09%,44.41%,55.59%,2.15 : 1,1.72 : 1,39.67%,33.34%,"20,526","21,409","17'50""","16'13""",50.91%,49.09%,51.73%,49.80%,1.71%,2.77%,0.41%,4.45%
warwick,52.88%,47.12%,39.55%,60.45%,2.03 : 1,2.13 : 1,42.39%,42.20%,"25,100","23,511","17'13""","16'46""",52.88%,47.12%,51.73%,52.89%,1.71%,2.21%,0.41%,4.70%
wukong,58.70%,41.30%,42.65%,57.35%,2.05 : 1,1.91 : 1,40.11%,35.84%,"22,768","23,234","17'27""","17'11""",58.70%,41.30%,51.73%,49.88%,1.71%,10.04%,0.41%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,55.96%,44.04%,58.64%,41.36%,2.29 : 1,1.42 : 1,41.30%,33.91%,"20,702","21,205","17'8""","17'10""",55.96%,44.04%,51.73%,50.06%,1.71%,2.94%,0.41%,19.71%
yone,51.28%,48.72%,55.05%,44.95%,2.19 : 1,1.60 : 1,40.11%,36.25%,"21,542","26,275","17'19""","17'31""",51.28%,48.72%,51.73%,47.49%,1.71%,3.96%,0.41%,4.76%
yorick,47.20%,52.80%,46.22%,53.78%,1.99 : 1,1.71 : 1,38.27%,29.29%,"20,517","22,451","17'12""","15'4""",47.20%,52.80%,51.73%,50.18%,1.71%,3.27%,0.41%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,51.11%,48.89%,40.00%,60.00%,2.37 : 1,2.59 : 1,44.04%,43.87%,"29,929","23,214","17'9""","16'50""",51.11%,48.89%,51.73%,52.52%,1.71%,0.94%,0.41%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
