Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sivir,47.49%,52.51%,47.70%,52.30%,2.42 : 1,2.68 : 1,46.80%,49.86%,"25,831","26,397","16'34""","15'22""",47.49%,52.51%,51.13%,52.49%,10.09%,10.06%,5.31%,4.76%
skarner,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,51.76%,48.24%,42.25%,57.75%,2.12 : 1,3.03 : 1,50.12%,53.67%,"31,199","27,918","16'32""","16'21""",51.76%,48.24%,51.13%,52.33%,10.09%,0.65%,5.31%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,46.82%,53.18%,43.94%,56.06%,2.20 : 1,2.60 : 1,48.00%,47.95%,"26,392","25,605","15'57""","15'24""",46.82%,53.18%,51.13%,51.71%,10.09%,7.31%,5.31%,5.33%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,48.40%,51.60%,47.03%,52.97%,2.16 : 1,2.47 : 1,46.66%,51.94%,"25,504","28,436","15'52""","16'35""",48.40%,51.60%,51.13%,51.86%,10.09%,4.46%,5.31%,4.49%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,53.04%,46.96%,47.61%,52.39%,2.35 : 1,2.36 : 1,47.11%,47.42%,"26,003","24,858","16'26""","15'36""",53.04%,46.96%,51.13%,48.00%,10.09%,5.83%,5.31%,1.76%
vayne,51.67%,48.33%,53.46%,46.54%,2.42 : 1,2.13 : 1,49.15%,45.44%,"29,418","25,281","15'31""","17'12""",51.67%,48.33%,51.13%,51.74%,10.09%,7.00%,5.31%,4.30%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,52.15%,47.85%,48.17%,51.83%,2.46 : 1,2.60 : 1,49.48%,49.65%,"28,282","25,355","15'44""","16'8""",52.15%,47.85%,51.13%,49.42%,10.09%,18.30%,5.31%,2.31%
xayah,53.45%,46.55%,48.86%,51.14%,2.61 : 1,2.39 : 1,50.04%,47.11%,"30,354","25,479","16'1""","15'41""",53.45%,46.55%,51.13%,51.47%,10.09%,5.92%,5.31%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,46.67%,53.33%,47.33%,52.67%,2.27 : 1,2.08 : 1,47.69%,44.64%,"26,269","23,237","16'57""","15'59""",46.67%,53.33%,51.13%,52.89%,10.09%,1.00%,5.31%,18.70%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,50.46%,49.54%,52.23%,47.77%,2.52 : 1,2.48 : 1,49.80%,51.01%,"27,566","26,742","15'49""","15'49""",50.46%,49.54%,51.13%,50.30%,10.09%,6.94%,5.31%,2.05%
ziggs,50.88%,49.12%,46.15%,53.85%,2.43 : 1,2.69 : 1,47.54%,47.39%,"28,668","29,806","16'43""","14'58""",50.88%,49.12%,51.13%,50.91%,10.09%,0.97%,5.31%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
