Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,51.69%,48.31%,53.11%,46.89%,1.85 : 1,1.64 : 1,37.29%,36.36%,"20,700","20,286","15'21""","17'36""",51.69%,48.31%,50.45%,52.23%,6.81%,4.78%,5.73%,3.79%
rumble,49.84%,50.16%,51.52%,48.48%,1.84 : 1,1.84 : 1,37.00%,41.33%,"19,730","27,751","16'42""","17'58""",49.84%,50.16%,50.45%,48.17%,6.81%,1.58%,5.73%,0.58%
ryze,51.77%,48.23%,59.30%,40.70%,2.25 : 1,1.68 : 1,38.95%,36.80%,"20,029","25,656","16'38""","17'3""",51.77%,48.23%,50.45%,50.60%,6.81%,1.10%,5.73%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,48.26%,51.74%,54.79%,45.21%,1.96 : 1,1.50 : 1,38.18%,34.83%,"24,938","24,836","15'54""","16'30""",48.26%,51.74%,50.45%,52.65%,6.81%,7.22%,5.73%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,49.15%,50.85%,47.81%,52.19%,1.80 : 1,2.60 : 1,37.81%,46.17%,"22,638","21,268","15'18""","19'32""",49.15%,50.85%,50.45%,51.64%,6.81%,5.08%,5.73%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,51.26%,48.74%,61.59%,38.41%,2.09 : 1,1.94 : 1,37.12%,40.74%,"21,984","23,369","16'48""","17'28""",51.26%,48.74%,50.45%,51.73%,6.81%,1.71%,5.73%,0.41%
sion,52.36%,47.64%,56.27%,43.73%,2.06 : 1,1.75 : 1,36.90%,37.59%,"27,095","23,058","17'7""","17'16""",52.36%,47.64%,50.45%,50.25%,6.81%,4.57%,5.73%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,53.28%,46.72%,48.76%,51.24%,1.91 : 1,1.74 : 1,37.79%,41.14%,"22,526","22,736","16'7""","17'50""",53.28%,46.72%,50.45%,48.72%,6.81%,1.67%,5.73%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,43.97%,56.03%,50.75%,49.25%,1.71 : 1,2.19 : 1,36.27%,38.06%,"25,101","21,899","16'39""","17'14""",43.97%,56.03%,50.45%,51.14%,6.81%,0.79%,5.73%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,48.80%,51.20%,52.34%,47.66%,1.86 : 1,1.59 : 1,34.62%,35.47%,"17,318","29,691","16'53""","16'55""",48.80%,51.20%,50.45%,51.48%,6.81%,2.63%,5.73%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,49.45%,50.55%,62.69%,37.31%,2.25 : 1,1.15 : 1,38.26%,31.53%,"25,187","21,495","15'2""","15'7""",49.45%,50.55%,50.45%,51.11%,6.81%,2.04%,5.73%,2.32%
tryndamere,51.32%,48.68%,51.63%,48.37%,1.94 : 1,1.51 : 1,35.41%,33.09%,"24,443","22,173","16'8""","15'31""",51.32%,48.68%,50.45%,50.50%,6.81%,2.11%,5.73%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,49.12%,50.88%,60.72%,39.28%,2.27 : 1,1.30 : 1,40.33%,31.79%,"22,736","19,922","15'45""","17'34""",49.12%,50.88%,50.45%,43.93%,6.81%,0.84%,5.73%,2.66%
urgot,48.72%,51.28%,54.06%,45.94%,1.79 : 1,1.85 : 1,35.53%,38.32%,"18,089","23,462","16'8""","17'14""",48.72%,51.28%,50.45%,52.70%,6.81%,2.76%,5.73%,0.87%
varus,48.15%,51.85%,48.12%,51.88%,1.55 : 1,1.59 : 1,33.41%,38.20%,"16,798","25,783","15'54""","16'25""",48.15%,51.85%,50.45%,49.25%,6.81%,0.85%,5.73%,1.59%
vayne,46.75%,53.25%,57.35%,42.65%,1.79 : 1,1.53 : 1,35.89%,35.97%,"15,752","23,910","15'9""","17'54""",46.75%,53.25%,50.45%,49.74%,6.81%,1.23%,5.73%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,45.65%,54.35%,50.20%,49.80%,1.66 : 1,1.99 : 1,34.75%,36.92%,"22,283","28,019","16'26""","17'38""",45.65%,54.35%,50.45%,51.16%,6.81%,3.07%,5.73%,10.41%
volibear,52.30%,47.70%,56.43%,43.57%,1.91 : 1,1.45 : 1,36.62%,35.34%,"22,430","23,267","16'12""","16'17""",52.30%,47.70%,50.45%,49.80%,6.81%,2.77%,5.73%,4.45%
warwick,47.91%,52.09%,50.99%,49.01%,1.72 : 1,1.76 : 1,37.18%,40.52%,"21,844","23,406","16'18""","17'11""",47.91%,52.09%,50.45%,52.89%,6.81%,2.21%,5.73%,4.70%
wukong,50.58%,49.42%,49.71%,50.29%,1.76 : 1,1.75 : 1,36.04%,36.44%,"22,799","23,424","16'15""","17'23""",50.58%,49.42%,50.45%,49.88%,6.81%,10.04%,5.73%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,56.90%,43.10%,58.67%,41.33%,2.18 : 1,1.29 : 1,38.89%,34.41%,"20,270","20,355","15'48""","17'33""",56.90%,43.10%,50.45%,50.06%,6.81%,2.94%,5.73%,19.71%
yone,53.15%,46.85%,60.78%,39.22%,2.14 : 1,1.27 : 1,37.87%,32.95%,"22,133","22,685","15'15""","17'51""",53.15%,46.85%,50.45%,47.49%,6.81%,3.96%,5.73%,4.76%
yorick,55.69%,44.31%,56.13%,43.87%,2.13 : 1,1.43 : 1,36.01%,30.25%,"22,874","23,374","16'7""","16'41""",55.69%,44.31%,50.45%,50.18%,6.81%,3.27%,5.73%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,48.25%,51.75%,51.36%,48.64%,1.92 : 1,2.17 : 1,37.97%,41.40%,"27,145","22,565","16'35""","17'13""",48.25%,51.75%,50.45%,52.52%,6.81%,0.94%,5.73%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
