Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,52.41%,47.59%,48.20%,51.80%,2.58 : 1,2.59 : 1,47.21%,46.31%,"19,768","23,059","15'57""","17'26""",52.41%,47.59%,51.40%,50.44%,9.53%,2.50%,12.25%,2.53%
katarina,49.47%,50.53%,45.20%,54.80%,2.40 : 1,2.65 : 1,48.50%,52.45%,"19,523","25,633","16'56""","17'36""",49.47%,50.53%,51.40%,51.67%,9.53%,5.92%,12.25%,6.89%
kayle,50.96%,49.04%,47.10%,52.90%,3.00 : 1,2.37 : 1,48.31%,44.27%,"21,935","20,692","15'57""","18'30""",50.96%,49.04%,51.40%,52.13%,9.53%,1.64%,12.25%,4.59%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,47.95%,52.05%,48.05%,51.95%,2.46 : 1,2.42 : 1,48.31%,45.93%,"18,622","23,784","16'39""","17'20""",47.95%,52.05%,51.40%,52.33%,9.53%,1.03%,12.25%,1.93%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,54.10%,45.90%,34.98%,65.02%,2.17 : 1,3.02 : 1,45.77%,48.11%,"18,799","23,932","17'19""","18'6""",54.10%,45.90%,51.40%,50.71%,9.53%,5.22%,12.25%,21.58%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,49.17%,50.83%,40.06%,59.94%,2.43 : 1,2.74 : 1,48.89%,49.53%,"19,684","21,697","16'46""","17'18""",49.17%,50.83%,51.40%,51.95%,9.53%,3.20%,12.25%,1.49%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,50.70%,49.30%,43.89%,56.11%,2.36 : 1,2.98 : 1,46.69%,50.54%,"19,070","24,514","17'36""","17'12""",50.70%,49.30%,51.40%,51.35%,9.53%,4.03%,12.25%,3.17%
malphite,49.19%,50.81%,42.94%,57.06%,2.43 : 1,2.58 : 1,48.18%,45.38%,"18,838","21,803","17'22""","17'47""",49.19%,50.81%,51.40%,53.00%,9.53%,0.79%,12.25%,7.95%
malzahar,51.63%,48.37%,51.94%,48.06%,2.85 : 1,2.40 : 1,47.01%,44.89%,"19,210","24,321","17'40""","16'23""",51.63%,48.37%,51.40%,51.24%,9.53%,5.00%,12.25%,6.87%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,56.36%,43.64%,41.52%,58.48%,2.45 : 1,3.15 : 1,45.88%,50.02%,"19,347","22,935","16'40""","17'27""",56.36%,43.64%,51.40%,51.58%,9.53%,0.51%,12.25%,8.39%
naafiri,49.74%,50.26%,43.97%,56.03%,2.42 : 1,2.79 : 1,46.08%,47.73%,"18,482","25,548","17'38""","16'56""",49.74%,50.26%,51.40%,52.32%,9.53%,0.68%,12.25%,12.52%
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,43.92%,56.08%,42.83%,57.17%,2.37 : 1,3.07 : 1,48.64%,47.59%,"17,712","21,890","17'53""","17'11""",43.92%,56.08%,51.40%,52.47%,9.53%,0.66%,12.25%,1.69%
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
