Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sivir,49.87%,50.13%,46.09%,53.91%,2.52 : 1,2.66 : 1,50.70%,51.29%,"24,459","23,657","16'2""","15'4""",49.87%,50.13%,50.29%,52.48%,6.89%,10.05%,2.03%,4.75%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,49.69%,50.31%,47.94%,52.06%,2.48 : 1,2.51 : 1,51.00%,49.77%,"26,789","27,543","15'48""","15'50""",49.69%,50.31%,50.29%,51.13%,6.89%,10.09%,2.03%,5.29%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,49.18%,50.82%,45.33%,54.67%,2.45 : 1,2.95 : 1,53.41%,53.49%,"28,863","24,441","15'35""","15'35""",49.18%,50.82%,50.29%,52.12%,6.89%,0.65%,2.03%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,45.63%,54.37%,42.98%,57.02%,2.28 : 1,2.66 : 1,50.58%,49.81%,"24,381","23,784","15'19""","15'2""",45.63%,54.37%,50.29%,51.76%,6.89%,7.32%,2.03%,5.31%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,45.99%,54.01%,47.42%,52.58%,2.15 : 1,2.47 : 1,49.37%,52.75%,"23,426","26,187","15'9""","15'45""",45.99%,54.01%,50.29%,51.83%,6.89%,4.48%,2.03%,4.52%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,49.07%,50.93%,46.34%,53.66%,2.24 : 1,2.38 : 1,49.61%,48.80%,"24,389","23,013","15'44""","15'6""",49.07%,50.93%,50.29%,48.01%,6.89%,5.82%,2.03%,1.76%
vayne,46.17%,53.83%,47.72%,52.28%,2.18 : 1,2.37 : 1,50.14%,47.70%,"25,243","23,713","15'5""","16'11""",46.17%,53.83%,50.29%,51.66%,6.89%,7.03%,2.03%,4.32%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,52.25%,47.75%,45.38%,54.62%,2.43 : 1,2.64 : 1,51.91%,50.85%,"25,616","23,133","15'9""","15'45""",52.25%,47.75%,50.29%,49.44%,6.89%,18.29%,2.03%,2.32%
xayah,49.12%,50.88%,46.70%,53.30%,2.33 : 1,2.49 : 1,50.63%,48.25%,"25,814","23,631","15'42""","15'7""",49.12%,50.88%,50.29%,51.45%,6.89%,5.90%,2.03%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,42.86%,57.14%,47.04%,52.96%,2.31 : 1,2.22 : 1,52.03%,46.88%,"24,193","21,136","16'34""","15'9""",42.86%,57.14%,50.29%,52.86%,6.89%,1.01%,2.03%,18.75%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
ziggs,47.27%,52.73%,44.69%,55.31%,2.26 : 1,2.69 : 1,47.37%,48.02%,"24,655","27,092","16'11""","14'11""",47.27%,52.73%,50.29%,50.93%,6.89%,0.97%,2.03%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
