Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
taric,,,,,,,,,,,,,,,,,,,,
teemo,46.29%,53.71%,45.24%,54.76%,1.78 : 1,1.72 : 1,33.62%,34.94%,"18,890","31,111","17'7""","16'15""",46.29%,53.71%,50.51%,51.42%,3.85%,2.62%,2.29%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,50.00%,50.00%,53.67%,46.33%,2.00 : 1,1.28 : 1,34.41%,32.14%,"23,287","21,900","16'3""","15'9""",50.00%,50.00%,50.51%,51.05%,3.85%,2.03%,2.29%,2.32%
tryndamere,44.15%,55.85%,40.75%,59.25%,1.60 : 1,1.82 : 1,32.15%,34.05%,"21,691","23,142","17'3""","14'4""",44.15%,55.85%,50.51%,50.62%,3.85%,2.10%,2.29%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,67.05%,32.95%,55.92%,44.08%,2.28 : 1,1.29 : 1,33.00%,30.36%,"22,671","19,415","16'36""","17'38""",67.05%,32.95%,50.51%,43.96%,3.85%,0.84%,2.29%,2.64%
urgot,40.33%,59.67%,52.85%,47.15%,1.77 : 1,2.03 : 1,35.31%,37.35%,"19,539","24,844","16'43""","17'2""",40.33%,59.67%,50.51%,52.68%,3.85%,2.75%,2.29%,0.87%
varus,41.07%,58.93%,44.00%,56.00%,1.55 : 1,1.87 : 1,34.34%,39.46%,"16,957","28,500","16'50""","15'23""",41.07%,58.93%,50.51%,49.13%,3.85%,0.86%,2.29%,1.59%
vayne,49.66%,50.34%,55.13%,44.87%,1.84 : 1,1.58 : 1,32.80%,33.78%,"16,058","26,005","16'32""","16'40""",49.66%,50.34%,50.51%,49.95%,3.85%,1.22%,2.29%,3.99%
