Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,51.74%,48.26%,45.21%,54.79%,1.50 : 1,1.96 : 1,34.83%,38.18%,"24,836","24,938","16'30""","15'54""",51.74%,48.26%,52.65%,50.45%,7.22%,6.81%,4.80%,5.73%
rengar,,,,,,,,,,,,,,,,,,,,
riven,49.42%,50.58%,46.74%,53.26%,1.58 : 1,1.93 : 1,35.59%,38.50%,"21,479","23,077","15'42""","16'39""",49.42%,50.58%,52.65%,52.23%,7.22%,4.78%,4.80%,3.79%
rumble,53.65%,46.35%,48.16%,51.84%,1.75 : 1,1.92 : 1,36.94%,40.03%,"23,452","28,418","15'47""","17'11""",53.65%,46.35%,52.65%,48.17%,7.22%,1.58%,4.80%,0.58%
ryze,49.33%,50.67%,51.11%,48.89%,1.90 : 1,1.91 : 1,37.20%,37.00%,"23,221","27,666","16'26""","17'15""",49.33%,50.67%,52.65%,50.60%,7.22%,1.10%,4.80%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,52.52%,47.48%,46.82%,53.18%,1.66 : 1,2.65 : 1,38.07%,46.21%,"26,151","20,125","14'27""","19'29""",52.52%,47.48%,52.65%,51.64%,7.22%,5.08%,4.80%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,51.40%,48.60%,53.54%,46.46%,1.93 : 1,2.07 : 1,36.23%,42.29%,"24,749","26,365","15'58""","17'50""",51.40%,48.60%,52.65%,51.73%,7.22%,1.71%,4.80%,0.41%
sion,52.56%,47.44%,52.22%,47.78%,1.80 : 1,1.79 : 1,37.40%,38.06%,"29,980","24,210","16'21""","16'29""",52.56%,47.44%,52.65%,50.25%,7.22%,4.57%,4.80%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,60.39%,39.61%,54.06%,45.94%,1.82 : 1,1.50 : 1,36.73%,38.95%,"23,257","20,244","15'23""","18'58""",60.39%,39.61%,52.65%,48.72%,7.22%,1.67%,4.80%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,61.54%,38.46%,51.07%,48.93%,2.12 : 1,1.79 : 1,41.69%,38.93%,"33,737","23,480","14'44""","17'57""",61.54%,38.46%,52.65%,51.14%,7.22%,0.79%,4.80%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,50.97%,49.03%,51.65%,48.35%,1.69 : 1,1.69 : 1,34.62%,35.64%,"20,192","30,762","16'43""","16'39""",50.97%,49.03%,52.65%,51.48%,7.22%,2.63%,4.80%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,53.80%,46.20%,59.23%,40.77%,2.01 : 1,1.20 : 1,37.21%,32.52%,"27,008","20,600","14'57""","15'6""",53.80%,46.20%,52.65%,51.11%,7.22%,2.04%,4.80%,2.32%
tryndamere,52.35%,47.65%,47.59%,52.41%,1.68 : 1,1.61 : 1,35.29%,34.17%,"26,086","22,633","15'24""","15'9""",52.35%,47.65%,52.65%,50.50%,7.22%,2.11%,4.80%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,52.73%,47.27%,54.68%,45.32%,1.83 : 1,1.32 : 1,36.55%,31.54%,"24,939","21,240","14'54""","16'45""",52.73%,47.27%,52.65%,43.93%,7.22%,0.84%,4.80%,2.66%
urgot,50.82%,49.18%,50.42%,49.58%,1.62 : 1,2.02 : 1,36.61%,40.19%,"22,637","25,124","15'44""","16'53""",50.82%,49.18%,52.65%,52.70%,7.22%,2.76%,4.80%,0.87%
varus,37.76%,62.24%,47.79%,52.21%,1.35 : 1,1.87 : 1,36.73%,37.63%,"20,259","27,031","15'26""","15'55""",37.76%,62.24%,52.65%,49.25%,7.22%,0.85%,4.80%,1.59%
vayne,41.61%,58.39%,54.25%,45.75%,1.57 : 1,1.73 : 1,34.69%,35.28%,"18,221","28,035","16'24""","17'22""",41.61%,58.39%,52.65%,49.74%,7.22%,1.23%,4.80%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,48.12%,51.88%,46.98%,53.02%,1.58 : 1,2.02 : 1,34.85%,36.81%,"24,625","28,221","16'4""","17'30""",48.12%,51.88%,52.65%,51.16%,7.22%,3.07%,4.80%,10.41%
volibear,52.81%,47.19%,52.01%,47.99%,1.76 : 1,1.57 : 1,37.51%,37.05%,"24,964","24,793","15'43""","15'41""",52.81%,47.19%,52.65%,49.80%,7.22%,2.77%,4.80%,4.45%
warwick,51.28%,48.72%,50.65%,49.35%,1.71 : 1,1.75 : 1,37.90%,40.35%,"25,066","23,866","15'36""","16'58""",51.28%,48.72%,52.65%,52.89%,7.22%,2.21%,4.80%,4.70%
wukong,50.73%,49.27%,47.19%,52.81%,1.57 : 1,1.89 : 1,35.15%,37.78%,"24,534","25,333","16'21""","16'44""",50.73%,49.27%,52.65%,49.88%,7.22%,10.04%,4.80%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,58.85%,41.15%,54.74%,45.26%,2.03 : 1,1.30 : 1,39.50%,34.97%,"24,095","22,247","15'35""","16'40""",58.85%,41.15%,52.65%,50.06%,7.22%,2.94%,4.80%,19.71%
yone,57.88%,42.12%,57.14%,42.86%,1.93 : 1,1.37 : 1,37.79%,34.46%,"23,939","24,144","15'2""","17'14""",57.88%,42.12%,52.65%,47.49%,7.22%,3.96%,4.80%,4.76%
yorick,57.54%,42.46%,51.30%,48.70%,1.78 : 1,1.54 : 1,34.89%,32.23%,"25,910","23,593","15'22""","15'49""",57.54%,42.46%,52.65%,50.18%,7.22%,3.27%,4.80%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,50.60%,49.40%,45.96%,54.04%,1.52 : 1,2.58 : 1,35.18%,46.41%,"27,823","23,054","15'5""","16'36""",50.60%,49.40%,52.65%,52.52%,7.22%,0.94%,4.80%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
