Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
kassadin,48.48%,51.52%,47.99%,52.01%,2.35 : 1,2.64 : 1,46.24%,44.15%,"27,492","23,365","16'18""","19'24""",48.48%,51.52%,50.40%,50.47%,5.57%,2.48%,3.56%,2.50%
katarina,43.80%,56.20%,41.90%,58.10%,2.06 : 1,2.71 : 1,45.73%,50.79%,"23,922","26,356","17'10""","17'37""",43.80%,56.20%,50.40%,51.66%,5.57%,5.89%,3.56%,6.82%
kayle,49.77%,50.23%,48.55%,51.45%,2.73 : 1,2.29 : 1,44.42%,41.74%,"27,980","20,163","15'21""","19'36""",49.77%,50.23%,50.40%,52.29%,5.57%,1.62%,3.56%,4.53%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,49.32%,50.68%,46.45%,53.55%,2.59 : 1,2.28 : 1,48.90%,43.36%,"26,513","24,329","16'36""","17'43""",49.32%,50.68%,50.40%,52.36%,5.57%,1.03%,3.56%,1.93%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,47.86%,52.14%,36.00%,64.00%,2.04 : 1,3.02 : 1,44.18%,46.41%,"24,615","24,326","16'59""","18'59""",47.86%,52.14%,50.40%,50.68%,5.57%,5.23%,3.56%,21.85%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,48.84%,51.16%,45.05%,54.95%,2.53 : 1,2.35 : 1,49.11%,45.54%,"28,655","21,097","17'23""","18'0""",48.84%,51.16%,50.40%,51.97%,5.57%,3.20%,3.56%,1.48%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,47.81%,52.19%,46.81%,53.19%,2.29 : 1,2.87 : 1,44.72%,47.81%,"24,360","23,993","17'58""","17'54""",47.81%,52.19%,50.40%,51.22%,5.57%,4.01%,3.56%,3.15%
malphite,51.56%,48.44%,36.70%,63.30%,2.30 : 1,2.65 : 1,48.26%,48.01%,"29,699","22,414","16'1""","19'55""",51.56%,48.44%,50.40%,52.75%,5.57%,0.79%,3.56%,7.88%
malzahar,48.72%,51.28%,52.73%,47.27%,2.76 : 1,2.21 : 1,46.58%,41.65%,"26,564","22,832","17'51""","17'15""",48.72%,51.28%,50.40%,51.35%,5.57%,4.97%,3.56%,6.80%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,58.90%,41.10%,42.47%,57.53%,2.68 : 1,2.40 : 1,45.64%,45.47%,"25,063","19,614","16'24""","20'24""",58.90%,41.10%,50.40%,51.31%,5.57%,0.50%,3.56%,8.34%
naafiri,38.74%,61.26%,36.52%,63.48%,1.83 : 1,2.94 : 1,44.78%,47.41%,"24,294","24,305","17'43""","17'31""",38.74%,61.26%,50.40%,52.33%,5.57%,0.68%,3.56%,12.54%
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,45.74%,54.26%,46.99%,53.01%,2.42 : 1,2.69 : 1,47.52%,44.23%,"25,543","22,342","16'48""","17'8""",45.74%,54.26%,50.40%,52.68%,5.57%,0.67%,3.56%,1.71%
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,49.28%,50.72%,49.74%,50.26%,2.50 : 1,2.74 : 1,46.25%,48.02%,"25,438","22,529","17'48""","18'23""",49.28%,50.72%,50.40%,50.19%,5.57%,5.30%,3.56%,1.36%
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,48.85%,51.15%,42.17%,57.83%,2.12 : 1,2.22 : 1,45.05%,45.10%,"25,871","24,710","16'42""","18'21""",48.85%,51.15%,50.40%,51.41%,5.57%,2.44%,3.56%,1.06%
