Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
renekton,54.40%,45.60%,59.17%,40.83%,2.48 : 1,1.53 : 1,40.64%,33.86%,"21,967","21,374","17'8""","16'48""",54.40%,45.60%,51.14%,50.42%,3.76%,6.82%,0.43%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,51.56%,48.44%,54.79%,45.21%,2.35 : 1,1.81 : 1,39.87%,37.09%,"18,193","21,549","16'39""","17'37""",51.56%,48.44%,51.14%,52.30%,3.76%,4.77%,0.43%,3.78%
rumble,51.20%,48.80%,60.97%,39.03%,2.57 : 1,1.78 : 1,41.88%,39.28%,"17,853","27,631","16'47""","18'33""",51.20%,48.80%,51.14%,48.18%,3.76%,1.58%,0.43%,0.58%
ryze,47.78%,52.22%,58.10%,41.90%,2.69 : 1,1.87 : 1,43.12%,37.30%,"19,221","28,639","17'22""","17'22""",47.78%,52.22%,51.14%,50.59%,3.76%,1.10%,0.43%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,49.06%,50.94%,55.87%,44.13%,2.49 : 1,1.56 : 1,42.01%,35.17%,"22,158","26,056","16'58""","16'19""",49.06%,50.94%,51.14%,52.66%,3.76%,7.22%,0.43%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,48.23%,51.77%,49.97%,50.03%,2.31 : 1,2.65 : 1,42.06%,46.31%,"20,528","22,049","15'53""","19'5""",48.23%,51.77%,51.14%,51.67%,3.76%,5.08%,0.43%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,51.11%,48.89%,64.99%,35.01%,2.88 : 1,1.90 : 1,38.27%,39.13%,"18,495","22,516","17'4""","17'33""",51.11%,48.89%,51.14%,51.76%,3.76%,1.72%,0.43%,0.41%
sion,49.47%,50.53%,61.57%,38.43%,2.64 : 1,1.68 : 1,40.70%,36.73%,"24,721","23,537","17'52""","16'24""",49.47%,50.53%,51.14%,50.26%,3.76%,4.57%,0.43%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
