Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,50.16%,49.84%,48.48%,51.52%,1.84 : 1,1.84 : 1,41.33%,37.00%,"27,751","19,730","17'58""","16'42""",50.16%,49.84%,48.17%,50.45%,1.58%,6.81%,0.58%,5.73%
rengar,,,,,,,,,,,,,,,,,,,,
riven,51.52%,48.48%,49.06%,50.94%,1.95 : 1,1.77 : 1,39.96%,37.68%,"21,760","18,910","17'16""","17'10""",51.52%,48.48%,48.17%,52.23%,1.58%,4.78%,0.58%,3.79%
ryze,50.00%,50.00%,53.85%,46.15%,2.21 : 1,1.87 : 1,39.97%,37.63%,"24,527","23,176","17'32""","17'31""",50.00%,50.00%,48.17%,50.60%,1.58%,1.10%,0.58%,0.63%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,46.35%,53.65%,51.84%,48.16%,1.92 : 1,1.75 : 1,40.03%,36.94%,"28,418","23,452","17'11""","15'47""",46.35%,53.65%,48.17%,52.65%,1.58%,7.22%,0.58%,4.80%
shaco,,,,,,,,,,,,,,,,,,,,
shen,50.88%,49.12%,45.14%,54.86%,1.82 : 1,2.69 : 1,40.98%,47.30%,"25,754","16,434","15'53""","19'55""",50.88%,49.12%,48.17%,51.64%,1.58%,5.08%,0.58%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,40.74%,59.26%,64.40%,35.60%,2.32 : 1,1.99 : 1,42.80%,39.65%,"27,601","19,747","18'27""","17'10""",40.74%,59.26%,48.17%,51.73%,1.58%,1.71%,0.58%,0.41%
sion,45.10%,54.90%,52.23%,47.77%,2.10 : 1,1.93 : 1,41.88%,40.12%,"31,872","20,831","18'16""","16'3""",45.10%,54.90%,48.17%,50.25%,1.58%,4.57%,0.58%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,52.24%,47.76%,50.97%,49.03%,1.94 : 1,1.73 : 1,41.54%,40.45%,"24,860","21,742","16'10""","18'57""",52.24%,47.76%,48.17%,48.72%,1.58%,1.67%,0.58%,9.66%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,52.00%,48.00%,39.78%,60.22%,1.59 : 1,2.41 : 1,34.57%,39.92%,"27,547","18,675","18'9""","17'25""",52.00%,48.00%,48.17%,51.14%,1.58%,0.79%,0.58%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,39.68%,60.32%,52.41%,47.59%,1.70 : 1,2.04 : 1,37.24%,37.61%,"23,652","27,542","18'13""","17'33""",39.68%,60.32%,48.17%,51.48%,1.58%,2.63%,0.58%,3.96%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,52.46%,47.54%,59.50%,40.50%,2.46 : 1,1.34 : 1,39.55%,35.51%,"26,912","18,162","16'40""","15'2""",52.46%,47.54%,48.17%,51.11%,1.58%,2.04%,0.58%,2.32%
tryndamere,56.00%,44.00%,50.65%,49.35%,2.23 : 1,1.46 : 1,39.32%,31.21%,"27,443","20,469","19'1""","15'0""",56.00%,44.00%,48.17%,50.50%,1.58%,2.11%,0.58%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,48.00%,52.00%,44.57%,55.43%,1.70 : 1,1.89 : 1,38.06%,36.25%,"24,770","19,390","18'7""","16'19""",48.00%,52.00%,48.17%,43.93%,1.58%,0.84%,0.58%,2.66%
urgot,54.55%,45.45%,45.64%,54.36%,1.88 : 1,1.89 : 1,37.62%,38.19%,"22,720","19,122","16'56""","16'20""",54.55%,45.45%,48.17%,52.70%,1.58%,2.76%,0.58%,0.87%
varus,43.75%,56.25%,48.31%,51.69%,1.85 : 1,1.86 : 1,39.44%,39.68%,"20,778","24,978","17'0""","16'17""",43.75%,56.25%,48.17%,49.25%,1.58%,0.85%,0.58%,1.59%
vayne,56.25%,43.75%,50.82%,49.18%,2.16 : 1,1.25 : 1,37.15%,32.33%,"20,859","20,714","16'1""","17'11""",56.25%,43.75%,48.17%,49.74%,1.58%,1.23%,0.58%,4.01%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,47.90%,52.10%,44.68%,55.32%,1.91 : 1,1.98 : 1,40.67%,39.06%,"24,902","21,951","17'4""","17'45""",47.90%,52.10%,48.17%,51.16%,1.58%,3.07%,0.58%,10.41%
volibear,54.55%,45.45%,48.05%,51.95%,1.93 : 1,1.58 : 1,39.52%,35.68%,"25,975","21,230","17'31""","15'37""",54.55%,45.45%,48.17%,49.80%,1.58%,2.77%,0.58%,4.45%
warwick,46.39%,53.61%,48.02%,51.98%,1.91 : 1,1.84 : 1,40.91%,39.01%,"26,106","20,078","17'43""","16'31""",46.39%,53.61%,48.17%,52.89%,1.58%,2.21%,0.58%,4.70%
wukong,48.97%,51.03%,47.04%,52.96%,1.80 : 1,1.84 : 1,39.18%,36.50%,"24,633","20,762","18'1""","16'36""",48.97%,51.03%,48.17%,49.88%,1.58%,10.04%,0.58%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,50.40%,49.60%,56.60%,43.40%,1.90 : 1,1.44 : 1,38.60%,35.72%,"21,433","20,672","17'36""","16'48""",50.40%,49.60%,48.17%,50.06%,1.58%,2.94%,0.58%,19.71%
yone,50.00%,50.00%,51.06%,48.94%,1.80 : 1,1.60 : 1,38.54%,34.90%,"23,423","22,394","17'54""","17'16""",50.00%,50.00%,48.17%,47.49%,1.58%,3.96%,0.58%,4.76%
yorick,49.55%,50.45%,45.67%,54.33%,1.94 : 1,1.68 : 1,37.41%,31.12%,"23,159","19,580","18'12""","14'45""",49.55%,50.45%,48.17%,50.18%,1.58%,3.27%,0.58%,12.09%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,29.73%,70.27%,30.91%,69.09%,1.33 : 1,2.79 : 1,35.91%,39.93%,"25,012","16,472","17'56""","16'3""",29.73%,70.27%,48.17%,52.52%,1.58%,0.94%,0.58%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
