Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
kassadin,52.17%,47.83%,44.35%,55.65%,1.88 : 1,2.60 : 1,38.86%,44.87%,"23,389","23,211","16'1""","15'41""",52.17%,47.83%,51.10%,50.49%,1.25%,2.48%,1.22%,2.49%
katarina,43.53%,56.47%,41.92%,58.08%,1.92 : 1,2.64 : 1,43.90%,51.13%,"23,616","25,702","16'52""","16'46""",43.53%,56.47%,51.10%,51.66%,1.25%,5.88%,1.22%,6.81%
kayle,37.04%,62.96%,45.86%,54.14%,1.82 : 1,2.67 : 1,38.58%,43.27%,"20,147","18,139","15'28""","16'17""",37.04%,62.96%,51.10%,52.21%,1.25%,1.62%,1.22%,4.52%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,41.18%,58.82%,40.48%,59.52%,1.71 : 1,2.60 : 1,43.99%,45.81%,"19,858","22,458","18'19""","17'57""",41.18%,58.82%,51.10%,52.41%,1.25%,1.03%,1.22%,1.93%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,48.04%,51.96%,34.85%,65.15%,1.74 : 1,3.11 : 1,42.48%,47.74%,"22,537","24,890","17'36""","17'16""",48.04%,51.96%,51.10%,50.64%,1.25%,5.24%,1.22%,21.87%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,46.32%,53.68%,45.00%,55.00%,1.95 : 1,2.36 : 1,43.00%,45.60%,"23,798","21,341","18'6""","18'3""",46.32%,53.68%,51.10%,52.00%,1.25%,3.20%,1.22%,1.47%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,46.23%,53.77%,43.20%,56.80%,1.82 : 1,3.04 : 1,40.94%,49.93%,"20,727","25,195","19'21""","16'12""",46.23%,53.77%,51.10%,51.24%,1.25%,4.00%,1.22%,3.15%
malphite,40.91%,59.09%,47.54%,52.46%,1.86 : 1,2.78 : 1,42.74%,44.25%,"22,342","21,433","15'35""","20'13""",40.91%,59.09%,51.10%,52.75%,1.25%,0.79%,1.22%,7.88%
