Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
kassadin,49.25%,50.75%,54.79%,45.21%,2.46 : 1,2.47 : 1,47.71%,44.62%,"28,191","21,995","16'5""","18'17""",49.25%,50.75%,52.49%,50.49%,2.43%,2.48%,3.49%,2.49%
katarina,49.57%,50.43%,50.39%,49.61%,2.45 : 1,2.41 : 1,51.80%,50.17%,"27,507","25,554","16'43""","17'35""",49.57%,50.43%,52.49%,51.66%,2.43%,5.88%,3.49%,6.81%
kayle,53.51%,46.49%,53.15%,46.85%,2.71 : 1,2.13 : 1,51.14%,43.22%,"27,339","20,524","16'9""","18'40""",53.51%,46.49%,52.49%,52.21%,2.43%,1.62%,3.49%,4.52%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,49.25%,50.75%,44.21%,55.79%,2.12 : 1,2.30 : 1,45.32%,44.59%,"23,822","25,147","18'22""","17'58""",49.25%,50.75%,52.49%,52.41%,2.43%,1.03%,3.49%,1.93%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,54.70%,45.30%,42.65%,57.35%,2.19 : 1,2.54 : 1,47.53%,44.58%,"25,004","22,599","16'33""","18'12""",54.70%,45.30%,52.49%,50.64%,2.43%,5.24%,3.49%,21.87%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,49.41%,50.59%,44.24%,55.76%,2.19 : 1,2.50 : 1,48.04%,46.58%,"24,238","21,096","17'51""","16'54""",49.41%,50.59%,52.49%,52.00%,2.43%,3.20%,3.49%,1.47%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,46.74%,53.26%,46.53%,53.47%,2.22 : 1,2.82 : 1,48.16%,48.73%,"23,680","22,578","17'8""","17'28""",46.74%,53.26%,52.49%,51.24%,2.43%,4.00%,3.49%,3.15%
malphite,49.14%,50.86%,46.13%,53.87%,2.18 : 1,2.74 : 1,48.42%,45.86%,"23,727","21,590","16'38""","16'32""",49.14%,50.86%,52.49%,52.75%,2.43%,0.79%,3.49%,7.88%
malzahar,50.34%,49.66%,58.32%,41.68%,2.77 : 1,2.08 : 1,50.32%,43.13%,"26,017","23,185","17'39""","16'1""",50.34%,49.66%,52.49%,51.33%,2.43%,4.97%,3.49%,6.79%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,62.96%,37.04%,50.60%,49.40%,3.07 : 1,2.54 : 1,52.25%,43.32%,"25,932","19,206","16'59""","18'57""",62.96%,37.04%,52.49%,51.32%,2.43%,0.50%,3.49%,8.33%
naafiri,53.66%,46.34%,54.17%,45.83%,2.31 : 1,2.33 : 1,47.23%,44.73%,"24,215","23,678","17'8""","17'18""",53.66%,46.34%,52.49%,52.38%,2.43%,0.68%,3.49%,12.53%
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,52.78%,47.22%,47.06%,52.94%,2.43 : 1,2.38 : 1,47.67%,46.52%,"25,552","22,826","16'5""","20'14""",52.78%,47.22%,52.49%,52.73%,2.43%,0.67%,3.49%,1.71%
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,51.77%,48.23%,54.02%,45.98%,2.47 : 1,2.45 : 1,47.70%,49.49%,"24,558","20,803","17'5""","17'29""",51.77%,48.23%,52.49%,50.15%,2.43%,5.30%,3.49%,1.36%
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,50.57%,49.43%,46.81%,53.19%,2.31 : 1,2.20 : 1,49.63%,44.38%,"25,399","23,835","17'14""","16'54""",50.57%,49.43%,52.49%,51.50%,2.43%,2.44%,3.49%,1.06%
quinn,62.50%,37.50%,53.85%,46.15%,2.64 : 1,2.16 : 1,50.97%,51.40%,"28,690","27,390","16'53""","16'20""",62.50%,37.50%,52.49%,54.05%,2.43%,0.67%,3.49%,1.70%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,53.96%,46.04%,55.61%,44.39%,2.97 : 1,2.18 : 1,50.26%,40.65%,"27,125","22,919","17'47""","17'52""",53.96%,46.04%,52.49%,48.64%,2.43%,3.12%,3.49%,0.68%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,50.00%,50.00%,57.99%,42.01%,2.32 : 1,2.01 : 1,43.66%,42.47%,"26,966","23,936","15'25""","17'26""",50.00%,50.00%,52.49%,46.81%,2.43%,1.19%,3.49%,4.92%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,49.15%,50.85%,55.80%,44.20%,2.98 : 1,2.31 : 1,55.84%,47.66%,"30,493","23,701","16'33""","18'31""",49.15%,50.85%,52.49%,51.65%,2.43%,1.04%,3.49%,0.70%
sylas,48.86%,51.14%,51.69%,48.31%,2.47 : 1,2.10 : 1,50.79%,46.72%,"27,272","22,682","16'57""","17'50""",48.86%,51.14%,52.49%,50.36%,2.43%,9.64%,3.49%,10.17%
syndra,50.63%,49.37%,50.79%,49.21%,2.32 : 1,2.40 : 1,47.21%,44.52%,"23,527","23,227","17'39""","17'7""",50.63%,49.37%,52.49%,50.80%,2.43%,5.38%,3.49%,3.99%
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,46.74%,53.26%,52.73%,47.27%,2.44 : 1,2.30 : 1,50.41%,47.46%,"25,430","22,871","17'32""","17'6""",46.74%,53.26%,52.49%,50.36%,2.43%,2.66%,3.49%,0.74%
talon,50.36%,49.64%,52.20%,47.80%,2.34 : 1,2.03 : 1,49.85%,46.18%,"28,173","24,827","16'26""","16'44""",50.36%,49.64%,52.49%,51.25%,2.43%,2.29%,3.49%,7.77%
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,48.08%,51.92%,53.25%,46.75%,2.66 : 1,1.86 : 1,49.91%,38.10%,"26,821","21,169","17'18""","14'45""",48.08%,51.92%,52.49%,45.59%,2.43%,0.59%,3.49%,4.86%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,53.47%,46.53%,51.31%,48.69%,2.58 : 1,2.52 : 1,49.74%,47.79%,"25,600","18,998","16'55""","17'1""",53.47%,46.53%,52.49%,51.45%,2.43%,9.62%,3.49%,12.58%
twitch,,,,,,,,,,,,,,,,,,,,
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,,,,,,,,,,,,,,,,,,,,
vayne,,,,,,,,,,,,,,,,,,,,
veigar,57.33%,42.67%,52.44%,47.56%,2.74 : 1,2.29 : 1,51.74%,44.01%,"28,606","25,346","17'47""","17'35""",57.33%,42.67%,52.49%,50.63%,2.43%,2.85%,3.49%,0.55%
velkoz,49.35%,50.65%,50.55%,49.45%,2.23 : 1,2.49 : 1,50.90%,45.98%,"23,624","24,166","17'38""","18'0""",49.35%,50.65%,52.49%,52.51%,2.43%,1.19%,3.49%,0.76%
vex,46.97%,53.03%,43.76%,56.24%,2.20 : 1,2.96 : 1,48.71%,50.16%,"23,466","26,863","18'46""","16'49""",46.97%,53.03%,52.49%,52.65%,2.43%,2.85%,3.49%,3.52%
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,53.87%,46.13%,50.71%,49.29%,2.48 : 1,2.23 : 1,48.26%,43.40%,"24,142","25,818","17'30""","17'34""",53.87%,46.13%,52.49%,49.76%,2.43%,5.74%,3.49%,4.25%
vladimir,53.40%,46.60%,46.90%,53.10%,2.39 : 1,2.43 : 1,47.28%,41.81%,"28,117","26,029","17'28""","17'40""",53.40%,46.60%,52.49%,51.39%,2.43%,4.53%,3.49%,10.41%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,52.37%,47.63%,51.50%,48.50%,2.58 : 1,2.50 : 1,50.34%,45.83%,"25,937","20,470","16'41""","17'6""",52.37%,47.63%,52.49%,49.46%,2.43%,7.97%,3.49%,2.82%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,55.70%,44.30%,47.56%,52.44%,2.37 : 1,2.75 : 1,48.26%,49.30%,"25,553","26,456","17'52""","17'35""",55.70%,44.30%,52.49%,51.57%,2.43%,4.29%,3.49%,5.05%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,47.80%,52.20%,52.24%,47.76%,2.42 : 1,1.93 : 1,47.97%,41.96%,"23,893","23,603","17'50""","16'24""",47.80%,52.20%,52.49%,50.37%,2.43%,7.63%,3.49%,19.92%
yone,55.64%,44.36%,58.06%,41.94%,2.98 : 1,1.62 : 1,51.44%,37.18%,"28,640","21,190","16'40""","16'59""",55.64%,44.36%,52.49%,47.02%,2.43%,4.78%,3.49%,4.76%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,55.69%,44.31%,45.54%,54.46%,2.22 : 1,2.20 : 1,48.43%,44.77%,"26,437","25,985","17'4""","16'17""",55.69%,44.31%,52.49%,49.87%,2.43%,6.69%,3.49%,28.52%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,60.00%,40.00%,60.00%,40.00%,3.48 : 1,1.72 : 1,53.71%,42.77%,"28,030","23,403","16'52""","14'29""",60.00%,40.00%,52.49%,49.27%,2.43%,0.53%,3.49%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,52.71%,47.29%,46.13%,53.87%,2.46 : 1,2.52 : 1,50.26%,48.05%,"24,291","23,572","17'23""","17'14""",52.71%,47.29%,52.49%,52.36%,2.43%,4.27%,3.49%,8.21%
zyra,,,,,,,,,,,,,,,,,,,,
