Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,51.77%,48.23%,51.54%,48.46%,2.56 : 1,2.32 : 1,49.46%,47.96%,"26,441","27,404","15'47""","16'32""",51.77%,48.23%,50.93%,51.12%,6.39%,10.09%,1.30%,5.32%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,46.84%,53.16%,46.26%,53.74%,2.27 : 1,2.75 : 1,49.33%,52.71%,"27,720","25,435","15'34""","15'0""",46.84%,53.16%,50.93%,52.49%,6.39%,0.65%,1.30%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,49.36%,50.64%,45.25%,54.75%,2.28 : 1,2.45 : 1,49.24%,47.96%,"22,735","23,503","15'24""","15'18""",49.36%,50.64%,50.93%,51.68%,6.39%,7.30%,1.30%,5.33%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,49.26%,50.74%,49.55%,50.45%,2.22 : 1,2.29 : 1,49.60%,51.31%,"24,302","26,851","15'15""","16'17""",49.26%,50.74%,50.93%,51.81%,6.39%,4.44%,1.30%,4.48%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,52.55%,47.45%,48.90%,51.10%,2.38 : 1,2.20 : 1,49.49%,47.20%,"24,047","23,038","15'55""","15'55""",52.55%,47.45%,50.93%,48.01%,6.39%,5.82%,1.30%,1.76%
vayne,49.41%,50.59%,54.80%,45.20%,2.43 : 1,2.07 : 1,50.88%,45.47%,"26,554","24,213","15'11""","17'10""",49.41%,50.59%,50.93%,51.75%,6.39%,6.98%,1.30%,4.29%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,49.60%,50.40%,47.68%,52.32%,2.29 : 1,2.46 : 1,49.39%,49.44%,"23,597","25,159","15'50""","15'40""",49.60%,50.40%,50.93%,51.37%,6.39%,16.77%,1.30%,19.92%
xayah,45.81%,54.19%,48.83%,51.17%,2.36 : 1,2.41 : 1,49.32%,47.05%,"24,227","23,757","15'47""","15'34""",45.81%,54.19%,50.93%,51.41%,6.39%,5.93%,1.30%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,47.80%,52.20%,47.84%,52.16%,2.34 : 1,2.02 : 1,49.73%,46.72%,"23,386","24,667","16'2""","15'34""",47.80%,52.20%,50.93%,52.89%,6.39%,1.00%,1.30%,18.67%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,51.59%,48.41%,51.06%,48.94%,2.56 : 1,2.32 : 1,50.70%,50.01%,"23,839","24,572","15'35""","15'50""",51.59%,48.41%,50.93%,50.25%,6.39%,6.96%,1.30%,2.05%
ziggs,43.28%,56.72%,47.24%,52.76%,2.26 : 1,2.58 : 1,45.32%,47.56%,"22,713","27,248","16'25""","14'48""",43.28%,56.72%,50.93%,50.92%,6.39%,0.97%,1.30%,0.17%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
