Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
orianna,53.27%,46.73%,55.23%,44.77%,2.76 : 1,2.55 : 1,45.33%,49.32%,"19,169","23,450","17'10""","17'50""",53.27%,46.73%,52.39%,50.15%,2.22%,5.30%,1.84%,1.36%
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,49.06%,50.94%,49.62%,50.38%,2.55 : 1,2.17 : 1,48.50%,46.90%,"22,632","26,685","16'20""","17'6""",49.06%,50.94%,52.39%,51.50%,2.22%,2.44%,1.84%,1.06%
quinn,47.37%,52.63%,61.62%,38.38%,2.68 : 1,2.16 : 1,44.84%,47.66%,"19,813","25,222","15'29""","18'11""",47.37%,52.63%,52.39%,54.05%,2.22%,0.67%,1.84%,1.70%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,53.76%,46.24%,64.27%,35.73%,3.22 : 1,2.06 : 1,46.66%,41.48%,"23,502","23,510","16'42""","18'25""",53.76%,46.24%,52.39%,48.64%,2.22%,3.12%,1.84%,0.68%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,56.25%,43.75%,67.27%,32.73%,3.31 : 1,1.65 : 1,46.31%,40.66%,"22,872","27,589","16'28""","18'4""",56.25%,43.75%,52.39%,46.81%,2.22%,1.19%,1.84%,4.92%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,60.53%,39.47%,59.45%,40.55%,3.21 : 1,2.09 : 1,44.52%,49.46%,"22,736","25,447","17'11""","17'23""",60.53%,39.47%,52.39%,51.65%,2.22%,1.04%,1.84%,0.70%
sylas,50.59%,49.41%,56.02%,43.98%,2.66 : 1,2.03 : 1,45.17%,45.36%,"21,155","22,844","16'18""","17'24""",50.59%,49.41%,52.39%,50.36%,2.22%,9.64%,1.84%,10.17%
syndra,49.23%,50.77%,57.01%,42.99%,2.63 : 1,2.28 : 1,43.29%,44.12%,"20,500","26,708","17'54""","17'52""",49.23%,50.77%,52.39%,50.80%,2.22%,5.38%,1.84%,3.99%
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,45.93%,54.07%,59.74%,40.26%,2.60 : 1,2.13 : 1,46.97%,45.16%,"21,247","24,068","17'7""","18'11""",45.93%,54.07%,52.39%,50.36%,2.22%,2.66%,1.84%,0.74%
talon,49.54%,50.46%,47.68%,52.32%,2.52 : 1,2.45 : 1,42.59%,47.41%,"22,940","27,128","17'11""","18'3""",49.54%,50.46%,52.39%,51.25%,2.22%,2.29%,1.84%,7.77%
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,50.00%,50.00%,48.28%,51.72%,2.46 : 1,2.09 : 1,40.33%,38.90%,"19,192","25,289","18'24""","17'16""",50.00%,50.00%,52.39%,45.59%,2.22%,0.59%,1.84%,4.86%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,51.50%,48.50%,62.13%,37.87%,3.07 : 1,2.34 : 1,46.78%,47.15%,"21,531","19,384","17'9""","17'50""",51.50%,48.50%,52.39%,51.45%,2.22%,9.62%,1.84%,12.58%
twitch,,,,,,,,,,,,,,,,,,,,
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,,,,,,,,,,,,,,,,,,,,
vayne,,,,,,,,,,,,,,,,,,,,
veigar,48.73%,51.27%,58.56%,41.44%,2.97 : 1,2.17 : 1,45.43%,44.62%,"23,414","27,756","17'37""","19'4""",48.73%,51.27%,52.39%,50.63%,2.22%,2.85%,1.84%,0.55%
velkoz,46.38%,53.62%,49.19%,50.81%,2.53 : 1,2.38 : 1,43.52%,42.77%,"19,697","29,978","17'55""","17'10""",46.38%,53.62%,52.39%,52.51%,2.22%,1.19%,1.84%,0.76%
vex,45.90%,54.10%,53.87%,46.13%,2.40 : 1,2.40 : 1,46.59%,44.94%,"21,191","26,424","17'35""","17'56""",45.90%,54.10%,52.39%,52.65%,2.22%,2.85%,1.84%,3.52%
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,51.30%,48.70%,61.41%,38.59%,2.96 : 1,2.13 : 1,44.61%,42.44%,"21,123","28,257","18'1""","19'28""",51.30%,48.70%,52.39%,49.76%,2.22%,5.74%,1.84%,4.25%
vladimir,56.85%,43.15%,60.73%,39.27%,3.17 : 1,2.12 : 1,44.62%,40.90%,"25,447","27,938","17'6""","19'45""",56.85%,43.15%,52.39%,51.39%,2.22%,4.53%,1.84%,10.41%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,51.50%,48.50%,62.13%,37.87%,3.07 : 1,2.34 : 1,46.78%,47.15%,"21,531","19,384","17'9""","17'50""",51.50%,48.50%,52.39%,51.45%,2.22%,9.62%,1.84%,12.58%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,52.96%,47.04%,49.94%,50.06%,2.59 : 1,3.05 : 1,43.05%,51.06%,"19,234","30,434","18'29""","17'28""",52.96%,47.04%,52.39%,51.57%,2.22%,4.29%,1.84%,5.05%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,58.68%,41.32%,62.60%,37.40%,3.19 : 1,1.53 : 1,45.24%,38.94%,"21,083","22,268","17'39""","16'50""",58.68%,41.32%,52.39%,50.37%,2.22%,7.63%,1.84%,19.92%
yone,57.98%,42.02%,65.56%,34.44%,3.31 : 1,1.55 : 1,44.69%,36.66%,"21,994","22,341","16'48""","16'24""",57.98%,42.02%,52.39%,47.02%,2.22%,4.78%,1.84%,4.76%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,52.04%,47.96%,51.78%,48.22%,2.47 : 1,2.26 : 1,44.12%,44.47%,"20,824","27,182","17'25""","17'20""",52.04%,47.96%,52.39%,49.87%,2.22%,6.69%,1.84%,28.52%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,60.87%,39.13%,47.93%,52.07%,2.68 : 1,2.31 : 1,43.78%,45.23%,"23,057","33,073","18'11""","17'0""",60.87%,39.13%,52.39%,49.27%,2.22%,0.53%,1.84%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,57.09%,42.91%,49.80%,50.20%,2.66 : 1,2.49 : 1,43.70%,46.61%,"19,220","26,516","17'39""","17'15""",57.09%,42.91%,52.39%,52.36%,2.22%,4.27%,1.84%,8.21%
zyra,,,,,,,,,,,,,,,,,,,,
