Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,50.00%,50.00%,52.46%,47.54%,2.54 : 1,1.98 : 1,43.45%,41.03%,"21,794","29,074","18'52""","14'37""",50.00%,50.00%,50.44%,46.73%,2.48%,1.19%,2.50%,4.92%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,38.71%,61.29%,45.36%,54.64%,2.02 : 1,2.94 : 1,43.09%,49.60%,"21,275","25,311","19'54""","15'54""",38.71%,61.29%,50.44%,51.79%,2.48%,1.05%,2.50%,0.71%
sylas,49.08%,50.92%,48.46%,51.54%,2.33 : 1,2.24 : 1,46.64%,45.94%,"27,292","25,686","17'25""","16'59""",49.08%,50.92%,50.44%,50.33%,2.48%,9.62%,2.50%,10.15%
syndra,50.42%,49.58%,52.44%,47.56%,2.58 : 1,2.29 : 1,45.62%,43.23%,"23,443","25,425","18'38""","16'59""",50.42%,49.58%,50.44%,50.83%,2.48%,5.39%,2.50%,4.01%
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,58.74%,41.26%,58.12%,41.88%,3.16 : 1,2.07 : 1,49.15%,45.87%,"25,106","25,005","18'27""","16'16""",58.74%,41.26%,50.44%,50.43%,2.48%,2.66%,2.50%,0.74%
talon,52.94%,47.06%,42.45%,57.55%,2.28 : 1,2.61 : 1,44.55%,49.85%,"24,410","28,796","17'50""","15'55""",52.94%,47.06%,50.44%,51.18%,2.48%,2.28%,2.50%,7.78%
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
