Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,55.42%,44.58%,56.81%,43.19%,2.54 : 1,2.16 : 1,41.94%,42.40%,"27,228","26,229","16'17""","17'37""",55.42%,44.58%,51.41%,50.41%,4.55%,2.49%,10.55%,2.53%
katarina,54.88%,45.12%,50.57%,49.43%,2.26 : 1,2.21 : 1,43.44%,47.50%,"26,975","26,201","16'51""","17'40""",54.88%,45.12%,51.41%,51.64%,4.55%,5.92%,10.55%,6.89%
kayle,52.47%,47.53%,57.01%,42.99%,2.64 : 1,1.93 : 1,41.15%,41.47%,"26,949","24,683","16'4""","18'27""",52.47%,47.53%,51.41%,52.16%,4.55%,1.64%,10.55%,4.58%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,56.43%,43.57%,51.47%,48.53%,2.30 : 1,2.07 : 1,40.38%,41.39%,"22,621","24,493","18'10""","18'1""",56.43%,43.57%,51.41%,52.36%,4.55%,1.03%,10.55%,1.92%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,46.60%,53.40%,37.34%,62.66%,1.79 : 1,3.05 : 1,39.42%,45.65%,"25,251","26,581","17'27""","17'37""",46.60%,53.40%,51.41%,50.71%,4.55%,5.21%,10.55%,21.54%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,49.00%,51.00%,48.07%,51.93%,2.27 : 1,2.42 : 1,44.12%,45.29%,"27,227","24,559","17'35""","17'31""",49.00%,51.00%,51.41%,51.95%,4.55%,3.20%,10.55%,1.49%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,51.15%,48.85%,48.63%,51.37%,2.40 : 1,2.75 : 1,42.57%,47.63%,"25,744","25,996","18'38""","16'53""",51.15%,48.85%,51.41%,51.31%,4.55%,4.04%,10.55%,3.17%
malphite,47.27%,52.73%,45.24%,54.76%,2.02 : 1,2.76 : 1,40.57%,42.93%,"24,327","23,438","17'54""","18'5""",47.27%,52.73%,51.41%,53.08%,4.55%,0.79%,10.55%,7.95%
malzahar,44.91%,55.09%,52.68%,47.32%,2.21 : 1,2.34 : 1,41.24%,42.69%,"23,278","27,309","18'43""","16'0""",44.91%,55.09%,51.41%,51.25%,4.55%,5.00%,10.55%,6.88%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,,,,,,,,,,,,,,,,,,,,
