Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
sivir,48.33%,51.67%,51.53%,48.47%,2.41 : 1,2.52 : 1,46.54%,50.61%,"22,534","24,474","15'50""","15'0""",48.33%,51.67%,51.71%,52.49%,7.31%,10.06%,5.33%,4.76%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,53.18%,46.82%,56.06%,43.94%,2.60 : 1,2.20 : 1,47.95%,48.00%,"25,605","26,392","15'24""","15'57""",53.18%,46.82%,51.71%,51.13%,7.31%,10.09%,5.33%,5.31%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,52.59%,47.41%,53.68%,46.32%,2.49 : 1,2.72 : 1,49.31%,53.68%,"25,390","23,849","15'15""","15'48""",52.59%,47.41%,51.71%,52.33%,7.31%,0.65%,5.33%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,53.70%,46.30%,54.29%,45.71%,2.43 : 1,2.17 : 1,47.30%,50.87%,"22,789","24,231","14'46""","16'0""",53.70%,46.30%,51.71%,51.86%,7.31%,4.46%,5.33%,4.49%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,55.49%,44.51%,52.76%,47.24%,2.44 : 1,2.17 : 1,47.67%,48.64%,"23,089","22,578","15'40""","15'18""",55.49%,44.51%,51.71%,48.00%,7.31%,5.83%,5.33%,1.76%
vayne,50.20%,49.80%,55.29%,44.71%,2.40 : 1,2.11 : 1,47.88%,45.53%,"24,417","22,992","14'52""","16'37""",50.20%,49.80%,51.71%,51.74%,7.31%,7.00%,5.33%,4.30%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,51.53%,48.47%,51.18%,48.82%,2.43 : 1,2.44 : 1,48.99%,50.18%,"24,143","23,084","15'10""","15'47""",51.53%,48.47%,51.71%,49.42%,7.31%,18.30%,5.33%,2.31%
xayah,48.72%,51.28%,51.44%,48.56%,2.38 : 1,2.40 : 1,48.20%,47.12%,"23,791","23,009","15'41""","15'17""",48.72%,51.28%,51.71%,51.47%,7.31%,5.92%,5.33%,1.04%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,43.36%,56.64%,53.49%,46.51%,2.18 : 1,1.90 : 1,46.71%,44.24%,"21,318","20,960","15'16""","14'58""",43.36%,56.64%,51.71%,52.89%,7.31%,1.00%,5.33%,18.70%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,54.14%,45.86%,57.01%,42.99%,2.66 : 1,2.28 : 1,49.94%,50.58%,"23,839","24,371","15'1""","15'19""",54.14%,45.86%,51.71%,50.30%,7.31%,6.94%,5.33%,2.05%
ziggs,44.71%,55.29%,53.70%,46.30%,2.36 : 1,2.44 : 1,46.08%,46.18%,"23,289","26,959","16'13""","14'8""",44.71%,55.29%,51.71%,50.91%,7.31%,0.97%,5.33%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
