Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
kayle,49.52%,50.48%,53.30%,46.70%,2.09 : 1,1.77 : 1,37.35%,38.88%,"20,200","25,922","15'58""","17'29""",49.52%,50.48%,51.77%,52.27%,3.21%,3.66%,0.99%,4.65%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,55.56%,44.44%,47.97%,52.03%,1.98 : 1,1.87 : 1,36.67%,38.35%,"21,119","28,116","16'36""","17'30""",55.56%,44.44%,51.77%,52.54%,3.21%,2.32%,0.99%,2.01%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,50.94%,49.06%,37.17%,62.83%,1.72 : 1,2.25 : 1,35.37%,43.95%,"21,675","27,134","16'45""","14'40""",50.94%,49.06%,51.77%,51.96%,3.21%,1.49%,0.99%,0.60%
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,54.58%,45.42%,40.81%,59.19%,1.77 : 1,2.14 : 1,36.95%,38.93%,"22,157","26,468","17'4""","16'45""",54.58%,45.42%,51.77%,48.52%,3.21%,4.37%,0.99%,2.71%
leblanc,,,,,,,,,,,,,,,,,,,,
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,,,,,,,,,,,,,,,,,,,,
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,,,,,,,,,,,,,,,,,,,,
malphite,59.15%,40.85%,43.42%,56.58%,2.10 : 1,2.41 : 1,39.58%,41.31%,"25,038","23,592","15'56""","17'54""",59.15%,40.85%,51.77%,52.35%,3.21%,4.64%,0.99%,8.57%
malzahar,,,,,,,,,,,,,,,,,,,,
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
mordekaiser,47.46%,52.54%,47.41%,52.59%,1.77 : 1,1.95 : 1,36.51%,36.67%,"21,922","30,667","17'54""","17'3""",47.46%,52.54%,51.77%,51.84%,3.21%,5.22%,0.99%,5.97%
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,51.71%,48.29%,49.03%,50.97%,2.06 : 1,1.82 : 1,38.29%,33.79%,"26,441","21,559","15'45""","17'18""",51.71%,48.29%,51.77%,51.36%,3.21%,2.96%,0.99%,3.25%
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,,,,,,,,,,,,,,,,,,,,
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,44.86%,55.14%,46.94%,53.06%,1.93 : 1,1.83 : 1,39.60%,38.06%,"22,610","28,046","16'39""","16'29""",44.86%,55.14%,51.77%,52.41%,3.21%,1.69%,0.99%,1.37%
orianna,,,,,,,,,,,,,,,,,,,,
ornn,44.31%,55.69%,37.60%,62.40%,1.67 : 1,2.67 : 1,36.02%,41.32%,"24,236","27,174","17'32""","16'47""",44.31%,55.69%,51.77%,51.23%,3.21%,3.76%,0.99%,0.43%
pantheon,52.78%,47.22%,49.47%,50.53%,1.87 : 1,2.00 : 1,38.09%,42.02%,"22,025","28,856","16'0""","18'11""",52.78%,47.22%,51.77%,51.43%,3.21%,2.15%,0.99%,10.61%
poppy,55.36%,44.64%,44.75%,55.25%,1.82 : 1,2.00 : 1,37.32%,40.65%,"24,704","28,789","16'19""","17'23""",55.36%,44.64%,51.77%,51.68%,3.21%,1.38%,0.99%,6.60%
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,52.54%,47.46%,49.88%,50.12%,1.93 : 1,2.02 : 1,35.42%,44.07%,"20,335","31,061","15'56""","19'9""",52.54%,47.46%,51.77%,53.71%,3.21%,1.86%,0.99%,1.85%
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,53.03%,46.97%,45.06%,54.94%,1.89 : 1,1.81 : 1,37.88%,35.29%,"24,345","25,294","17'17""","16'15""",53.03%,46.97%,51.77%,50.31%,3.21%,6.83%,0.99%,5.72%
rengar,,,,,,,,,,,,,,,,,,,,
riven,52.40%,47.60%,46.61%,53.39%,1.96 : 1,1.91 : 1,38.49%,37.75%,"22,582","24,278","16'7""","16'51""",52.40%,47.60%,51.77%,52.41%,3.21%,4.76%,0.99%,3.77%
rumble,54.84%,45.16%,49.44%,50.56%,2.00 : 1,1.96 : 1,37.86%,41.53%,"22,578","31,729","16'36""","16'38""",54.84%,45.16%,51.77%,48.23%,3.21%,1.58%,0.99%,0.58%
ryze,44.90%,55.10%,44.81%,55.19%,2.01 : 1,2.07 : 1,37.80%,34.56%,"20,801","29,492","16'53""","17'3""",44.90%,55.10%,51.77%,50.50%,3.21%,1.11%,0.99%,0.64%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,49.86%,50.14%,49.80%,50.20%,1.92 : 1,1.69 : 1,37.83%,36.83%,"24,609","30,557","17'1""","15'38""",49.86%,50.14%,51.77%,52.64%,3.21%,7.21%,0.99%,4.78%
shaco,,,,,,,,,,,,,,,,,,,,
shen,51.92%,48.08%,42.93%,57.07%,1.83 : 1,2.86 : 1,39.07%,47.08%,"23,710","24,374","15'37""","19'25""",51.92%,48.08%,51.77%,51.63%,3.21%,5.08%,0.99%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,47.83%,52.17%,49.50%,50.50%,2.23 : 1,2.16 : 1,38.72%,41.51%,"25,006","26,110","17'21""","17'55""",47.83%,52.17%,51.77%,51.76%,3.21%,1.72%,0.99%,0.41%
sion,52.46%,47.54%,52.58%,47.42%,2.17 : 1,1.86 : 1,39.22%,38.54%,"29,752","27,235","17'27""","16'38""",52.46%,47.54%,51.77%,50.31%,3.21%,4.58%,0.99%,0.96%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,50.30%,49.70%,42.45%,57.55%,1.80 : 1,1.96 : 1,37.83%,41.41%,"25,073","27,430","16'5""","17'44""",50.30%,49.70%,51.77%,48.64%,3.21%,1.69%,0.99%,9.71%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,51.39%,48.61%,43.27%,56.73%,1.80 : 1,2.35 : 1,37.36%,41.11%,"23,992","24,269","16'7""","17'28""",51.39%,48.61%,51.77%,51.38%,3.21%,0.79%,0.99%,0.88%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,59.11%,40.89%,47.52%,52.48%,2.19 : 1,1.69 : 1,37.95%,36.70%,"20,886","32,508","17'6""","17'32""",59.11%,40.89%,51.77%,51.35%,3.21%,2.62%,0.99%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,54.73%,45.27%,55.31%,44.69%,2.18 : 1,1.31 : 1,36.83%,33.79%,"24,443","25,511","16'34""","15'14""",54.73%,45.27%,51.77%,51.03%,3.21%,2.03%,0.99%,2.31%
tryndamere,51.85%,48.15%,48.99%,51.01%,2.19 : 1,1.52 : 1,36.99%,31.64%,"25,196","22,761","16'11""","15'26""",51.85%,48.15%,51.77%,50.60%,3.21%,2.10%,0.99%,1.66%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,63.49%,36.51%,56.68%,43.32%,2.48 : 1,1.14 : 1,38.48%,29.69%,"22,563","24,816","16'59""","16'25""",63.49%,36.51%,51.77%,43.85%,3.21%,0.84%,0.99%,2.63%
urgot,46.96%,53.04%,51.10%,48.90%,2.06 : 1,2.05 : 1,40.22%,38.49%,"23,083","28,270","16'21""","17'10""",46.96%,53.04%,51.77%,52.64%,3.21%,2.75%,0.99%,0.87%
varus,58.62%,41.38%,51.79%,48.21%,2.02 : 1,1.44 : 1,40.18%,37.02%,"18,708","27,113","15'30""","16'4""",58.62%,41.38%,51.77%,49.01%,3.21%,0.86%,0.99%,1.59%
vayne,46.99%,53.01%,50.19%,49.81%,1.74 : 1,1.55 : 1,35.59%,34.18%,"16,878","27,588","16'46""","17'47""",46.99%,53.01%,51.77%,50.06%,3.21%,1.22%,0.99%,3.99%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,52.82%,47.18%,46.16%,53.84%,1.99 : 1,2.02 : 1,37.75%,36.07%,"25,494","28,453","16'36""","17'32""",52.82%,47.18%,51.77%,51.13%,3.21%,3.07%,0.99%,10.34%
volibear,50.90%,49.10%,46.73%,53.27%,2.07 : 1,1.65 : 1,40.55%,36.61%,"23,324","27,333","16'44""","15'37""",50.90%,49.10%,51.77%,49.78%,3.21%,2.76%,0.99%,4.42%
warwick,47.97%,52.03%,49.85%,50.15%,1.91 : 1,1.82 : 1,39.24%,39.44%,"24,579","25,719","15'59""","17'11""",47.97%,52.03%,51.77%,52.88%,3.21%,2.22%,0.99%,4.68%
wukong,44.28%,55.72%,45.75%,54.25%,1.84 : 1,2.10 : 1,35.21%,36.14%,"31,863","35,191","17'26""","15'38""",44.28%,55.72%,51.77%,50.49%,3.21%,7.36%,0.99%,15.53%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,46.70%,53.30%,51.94%,48.06%,1.98 : 1,1.56 : 1,38.11%,35.14%,"18,732","24,731","17'6""","16'30""",46.70%,53.30%,51.77%,49.98%,3.21%,2.95%,0.99%,19.69%
yone,53.33%,46.67%,53.25%,46.75%,1.99 : 1,1.50 : 1,37.04%,34.98%,"21,131","28,582","17'15""","16'48""",53.33%,46.67%,51.77%,47.60%,3.21%,3.95%,0.99%,4.74%
yorick,52.11%,47.89%,46.21%,53.79%,1.90 : 1,1.74 : 1,36.46%,33.78%,"23,242","28,931","16'47""","15'38""",52.11%,47.89%,51.77%,50.32%,3.21%,3.27%,0.99%,12.14%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,58.14%,41.86%,38.71%,61.29%,1.86 : 1,2.35 : 1,37.18%,42.94%,"26,812","25,949","18'32""","16'10""",58.14%,41.86%,51.77%,52.83%,3.21%,0.95%,0.99%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
