Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,50.60%,49.40%,51.61%,48.39%,2.23 : 1,2.34 : 1,45.90%,46.60%,"25,757","27,461","16'59""","17'29""",50.60%,49.40%,50.35%,50.41%,9.58%,2.49%,10.10%,2.52%
katarina,48.81%,51.19%,46.07%,53.93%,2.00 : 1,2.43 : 1,46.48%,51.53%,"23,323","26,412","17'5""","17'6""",48.81%,51.19%,50.35%,51.65%,9.58%,5.91%,10.10%,6.87%
kayle,52.99%,47.01%,55.96%,44.04%,2.44 : 1,1.82 : 1,46.95%,42.12%,"25,432","23,008","16'19""","18'29""",52.99%,47.01%,50.35%,52.15%,9.58%,1.63%,10.10%,4.58%
kayn,,,,,,,,,,,,,,,,,,,,
kennen,51.27%,48.73%,49.49%,50.51%,2.06 : 1,2.04 : 1,46.30%,42.12%,"20,261","22,664","16'48""","16'31""",51.27%,48.73%,50.35%,52.41%,9.58%,1.03%,10.10%,1.93%
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,,,,,,,,,,,,,,,,,,,,
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,49.54%,50.46%,37.99%,62.01%,1.75 : 1,2.87 : 1,43.79%,48.02%,"21,693","25,658","17'43""","17'28""",49.54%,50.46%,50.35%,50.73%,9.58%,5.23%,10.10%,21.66%
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,48.70%,51.30%,49.98%,50.02%,2.12 : 1,2.24 : 1,47.19%,47.30%,"23,986","22,950","17'57""","17'13""",48.70%,51.30%,50.35%,51.97%,9.58%,3.20%,10.10%,1.49%
lucian,,,,,,,,,,,,,,,,,,,,
lulu,,,,,,,,,,,,,,,,,,,,
lux,46.76%,53.24%,48.95%,51.05%,1.99 : 1,2.64 : 1,45.21%,49.51%,"22,410","24,822","18'8""","17'5""",46.76%,53.24%,50.35%,51.26%,9.58%,4.02%,10.10%,3.16%
malphite,57.94%,42.06%,52.07%,47.93%,2.31 : 1,1.98 : 1,47.72%,44.50%,"26,168","22,888","17'0""","17'52""",57.94%,42.06%,50.35%,52.90%,9.58%,0.79%,10.10%,7.92%
malzahar,46.38%,53.62%,53.40%,46.60%,2.23 : 1,2.16 : 1,45.89%,44.94%,"21,872","24,690","18'50""","15'37""",46.38%,53.62%,50.35%,51.26%,9.58%,4.99%,10.10%,6.84%
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,,,,,,,,,,,,,,,,,,,,
