,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
ezreal,,,,,,,,,25039.0,21792.0,,,,,,,,,23980.0,,,,25504.0,,,24550.0,,,,,,,,,,,,,,,,,,,,,,,,,,22474.0,23533.0,24215.0,22472.0,,,,,,,,,,,30815.0,,,,,,,25084.0,,,,,,,24293.0,,,,,,,,,22805.0,,,,,,,,,,,,,,,,,,,,,26220.0,,21032.0,,,,,,,,25661.0,,27786.0,,,,,,,,,,,,23668.0,,,,27223.0,,,23460.0,24994.0,,,,,,,,,,,23796.0,,,,,,,,,25379.0,27811.0,,,
fiddlesticks,,,,,,17613.0,,,,,,,,15776.0,,,,23540.0,,,,,,,22216.0,,,21523.0,21646.0,23180.0,,,,,,,,,,22496.0,,19654.0,,,,,11255.0,,18062.0,,,,,,,,34323.0,,,,21725.0,,21049.0,24371.0,,,,,18835.0,,23733.0,,,,,,,,,,,,19831.0,,,,,21188.0,,19845.0,16832.0,,,,20659.0,,,,,,15368.0,17426.0,,,,23518.0,,,,,17236.0,,,,21421.0,,22735.0,,,,15505.0,,,,,,,,,22942.0,,,,,18520.0,,,,20205.0,,,,,,,17543.0,18882.0,,,20104.0,19108.0,,,,20809.0,,,,,19600.0,22520.0,,,,,
fiora,22180.0,,,,,,,,,,,,,,,,,,,24148.0,,22322.0,,21077.0,,,25101.0,,,,,,,,,26350.0,21101.0,23526.0,21543.0,,23352.0,,35918.0,,25433.0,21829.0,,,,21891.0,24957.0,,,,,,,,,23245.0,,25612.0,,,21426.0,,20287.0,,,,,,,,,22447.0,,,,,22677.0,,,,20207.0,,,,,,,24942.0,,19106.0,,,,,28535.0,,,,,,22757.0,,21554.0,25265.0,,,,,,26082.0,,19773.0,,20445.0,22323.0,,,,,,,,,,,,,29364.0,,,,22324.0,,,,24282.0,,,,,,,,,,,,,,,,,,22794.0,,,,,,,,
fizz,,22135.0,25706.0,24651.0,,,19367.0,24459.0,,,24960.0,24162.0,,,,,,,,,22926.0,,,,,,,,,,,,,,19745.0,,,,,,,,,23871.0,,,,,,,,,,,,,,23855.0,25892.0,,,,,,,,,24418.0,,,,22671.0,,,,,21880.0,,,,,,,,,,,,,,,,21410.0,,,,,23847.0,,,,,,,,,,,24752.0,,,,,,,,,,,,,,,,,23884.0,21754.0,,20746.0,,,,,,,,18966.0,,,,,,23091.0,,25943.0,,,26107.0,28272.0,,,,,25045.0,,23172.0,23068.0,,,,,,,,24535.0,
galio,22693.0,22210.0,21515.0,26027.0,,,19600.0,23326.0,,,22691.0,23407.0,,,,,,,,26159.0,20311.0,21967.0,,24819.0,,,24365.0,,,,,,23600.0,19107.0,,29054.0,22781.0,24670.0,17618.0,,26635.0,,24254.0,25608.0,33456.0,22646.0,,,,18436.0,23827.0,,,,,,,21120.0,21797.0,19603.0,,22929.0,,,29828.0,,22801.0,21888.0,,,,20800.0,,,,18477.0,21612.0,,,,24869.0,,,,21512.0,,,,,,,26450.0,21611.0,19654.0,,,,24359.0,27744.0,,,,,,23593.0,,23377.0,23266.0,22002.0,,,,,28090.0,,17854.0,,21490.0,23494.0,,,,,,,19892.0,24023.0,,23004.0,,,25307.0,,,,18569.0,18008.0,,,27276.0,,,23987.0,,22879.0,,,24772.0,24527.0,,,,,25839.0,,22896.0,23132.0,24635.0,,,,,,,22835.0,
gangplank,23280.0,24026.0,27715.0,25961.0,,,20043.0,25407.0,,,27432.0,24541.0,,,,,,,,23756.0,23656.0,23338.0,,19604.0,,,25583.0,,,,,,22538.0,24089.0,19277.0,,21520.0,22987.0,21948.0,,24567.0,,28601.0,26811.0,26119.0,22617.0,,,,21394.0,26035.0,,,,,,,23362.0,27494.0,23200.0,,25087.0,,,24291.0,,19572.0,26688.0,,,,21516.0,,,,21821.0,28134.0,,,,24311.0,,,,20167.0,,,,,,,24675.0,23551.0,19645.0,,,,26876.0,27734.0,,,,,,21353.0,,21015.0,27128.0,28830.0,,,,,24688.0,,18421.0,,18917.0,22665.0,,,,,,,23326.0,28140.0,,24535.0,,,29341.0,,,,22274.0,20883.0,,,23570.0,,,22959.0,,24837.0,,,29919.0,29630.0,,,,,26522.0,,24404.0,25462.0,22540.0,,,,,,,20830.0,
garen,22522.0,,,,,,,,,,,,,,,,,,,26403.0,,24613.0,,21606.0,,,26168.0,,,,,,24460.0,,,28909.0,,25420.0,22985.0,,24683.0,,26867.0,,27733.0,23015.0,,,,21307.0,26784.0,,,,,,,,,25489.0,,26211.0,,,23672.0,,19350.0,,,,,,,,,22071.0,,,,,25135.0,,,,20644.0,,,,,,,23930.0,,19989.0,,,,,30838.0,,,,,,22360.0,,21732.0,27237.0,,,,,,26424.0,,20668.0,,22189.0,22369.0,,,,,,,,,,,,,31365.0,,,,23185.0,,,,24548.0,,,,,,,,,,,,,,,,,,23133.0,,,,,,,,
gnar,20941.0,,,,,,,,,,,,,,,,,,,20838.0,,19843.0,,18923.0,,,24931.0,,,,,,21949.0,,,24681.0,20268.0,,20826.0,,21732.0,,27078.0,,26733.0,21882.0,,,,18832.0,25656.0,,,,,,,,,21687.0,,22560.0,,,21525.0,,17060.0,,,,,,,,,21272.0,,,,,21987.0,,,,19734.0,,,,,,,21724.0,,18560.0,,,,,28039.0,,,,,,19093.0,,18988.0,24459.0,,,,,,21228.0,,16170.0,,18846.0,18864.0,,,,,,,,,,,,,27982.0,,,,17758.0,,,,21858.0,,,,,,,,,,,,,,,,,,22364.0,,,,,,,,
gragas,24019.0,23094.0,21863.0,23265.0,,19960.0,20648.0,24795.0,,,22278.0,25074.0,,18345.0,,,,24678.0,,22732.0,18903.0,23677.0,,20387.0,23012.0,,28489.0,22963.0,19223.0,22942.0,,21750.0,23523.0,21194.0,18892.0,26650.0,21654.0,23893.0,,23276.0,24261.0,18261.0,31317.0,25876.0,27825.0,23768.0,11846.0,,17264.0,20777.0,25633.0,,,,,,30566.0,17740.0,25623.0,22086.0,20901.0,27023.0,21913.0,23322.0,23399.0,,21170.0,23595.0,18660.0,,20383.0,23644.0,,,,21833.0,22901.0,,,,24435.0,,20565.0,,20670.0,,,21614.0,,18278.0,16456.0,24538.0,20256.0,20765.0,20591.0,,,23938.0,27078.0,,15474.0,15188.0,,,22696.0,23271.0,20371.0,26238.0,23797.0,,17428.0,,,22852.0,19151.0,19358.0,24704.0,23771.0,23189.0,,18907.0,,,,,22291.0,26040.0,,22313.0,20995.0,,28893.0,,,17357.0,20456.0,17339.0,,21048.0,24923.0,,,23883.0,,20791.0,15617.0,19027.0,26236.0,25357.0,17410.0,17260.0,,,28748.0,20128.0,20210.0,23036.0,24555.0,,19506.0,22215.0,,,,21634.0,
graves,,,,,,15568.0,,,,,,,,15262.0,,,,21673.0,,,,,,,21237.0,,,20474.0,19332.0,23429.0,,21171.0,,,,,,,,,,18620.0,,,,,10427.0,,16632.0,,,,,,,,31306.0,,,,21382.0,,21900.0,22359.0,,,,,18110.0,,21000.0,,,,,,,,,,,,20326.0,,,,,20964.0,,17936.0,14990.0,,,,19424.0,,,,,,13282.0,17175.0,,,,21292.0,,,,,16132.0,,,,18418.0,,21600.0,,,,16531.0,,,,,,,,,20855.0,,,,,15746.0,,,,18286.0,,,,,,,16081.0,17827.0,,,16263.0,16883.0,,,,19053.0,,,,,17295.0,20931.0,,,,,
gwen,22405.0,,,,,17826.0,,,,,,,,19189.0,,,,22586.0,,23323.0,,21395.0,,21110.0,20924.0,,23012.0,21434.0,21637.0,24358.0,,20497.0,23706.0,,,24337.0,23483.0,23404.0,21569.0,21283.0,,19653.0,28807.0,,23661.0,22227.0,10905.0,,17780.0,21514.0,24983.0,,,,,,34088.0,,,22120.0,22940.0,25367.0,21728.0,21346.0,22039.0,,20127.0,,18767.0,,22029.0,,,,,20488.0,,,,,23027.0,,20126.0,,20309.0,,,19585.0,,17835.0,15647.0,24309.0,,18874.0,18844.0,,,,23869.0,,13650.0,17541.0,,,21883.0,21324.0,22545.0,23324.0,,,17433.0,,,25397.0,18153.0,18262.0,22688.0,23424.0,20233.0,,15794.0,,,,,,,,,23439.0,,26219.0,,,18109.0,21666.0,,,19351.0,22617.0,,,,,,16386.0,18831.0,,,17480.0,19412.0,,,,18694.0,,,20283.0,,17386.0,23029.0,,,,,
hecarim,,,,,,18377.0,,,,,,,,16082.0,,,,22825.0,,,,,,,22579.0,,,21989.0,21609.0,23194.0,,21285.0,,,,,,,,22295.0,,,,,,,11582.0,,18602.0,,,,,,,,32508.0,,,,21419.0,,21417.0,22539.0,,,,,19100.0,,21966.0,,,,,,,,,,,,19613.0,,,,,20088.0,,19167.0,16698.0,,,,20679.0,,,,,,14474.0,17023.0,,,,21922.0,,,,,17120.0,,,,19875.0,,20948.0,,,,18488.0,,,,,,,,,21316.0,,,,,19006.0,,,,20510.0,,,,,,,17854.0,18850.0,,,19988.0,18075.0,,,,19553.0,,,,,18354.0,22576.0,,,,,
heimerdinger,19075.0,,,,,,,,,,,,,,,,,,,17980.0,,18244.0,,16023.0,,,23767.0,,,,,,21148.0,,,24837.0,15918.0,19431.0,19254.0,,17934.0,,,,17663.0,18145.0,,,,15827.0,21920.0,,,,,,,,,20498.0,,22733.0,,,22384.0,,15927.0,,,,,,,,,17559.0,,,,,18364.0,,,,17462.0,,,,,,,20888.0,,15772.0,,,,,24637.0,,,,,,17448.0,,17859.0,20557.0,,,,,,19390.0,,14495.0,,14354.0,17379.0,,,,,,,,,,,,,23748.0,,,,18371.0,,,,16109.0,,,,,,,,,,,,,,,,,,18791.0,,,,,,,,
hwei,,22500.0,24023.0,26720.0,,,20144.0,24113.0,24217.0,22106.0,24876.0,23700.0,,,,,,,24544.0,,20877.0,,22111.0,,,23397.0,,,,,27555.0,,,22695.0,16715.0,,,,,,,,,,,,,,,,,20642.0,21805.0,23945.0,17185.0,,,23365.0,26311.0,,,,,,,31211.0,,24317.0,,,,21100.0,23836.0,,,,22828.0,,,23017.0,,,,,,,,,20082.0,,,,22612.0,,,,,24731.0,,,,,,,,,,,21306.0,25334.0,,19090.0,,,,,,,,24589.0,,27955.0,,,,22187.0,24488.0,,23370.0,,,,,23100.0,,,18797.0,26482.0,,,23877.0,23766.0,23651.0,,23726.0,,,26190.0,24663.0,,,,23070.0,29033.0,,22595.0,22533.0,,,,,24414.0,24346.0,,24728.0,
illaoi,24559.0,,,,,,,,,,,,,,,,,,,24864.0,,25161.0,,23988.0,,,27700.0,,,,,,23693.0,,,29189.0,25340.0,27053.0,23982.0,,27826.0,,29461.0,,,23763.0,,,,21928.0,26617.0,,,,,,,,,27274.0,,25865.0,,,25510.0,,22088.0,,,,,,,,,23113.0,,,,,26846.0,,,,21530.0,,,,,,,22832.0,,21266.0,,,,,26364.0,,,,,,21181.0,,21516.0,25968.0,,,,,,27626.0,,21376.0,,22896.0,25294.0,,,,,,,,,,,,,27737.0,,,,24138.0,,,,22978.0,,,,,,,,,,,,,,,,,,26451.0,,,,,,,,
irelia,20634.0,23151.0,26092.0,25563.0,,,21139.0,24796.0,,,24718.0,24520.0,,,,,,,,22618.0,24995.0,20293.0,,20326.0,,,23348.0,,,,,,23053.0,23968.0,19949.0,25766.0,22260.0,20802.0,20705.0,,23426.0,,28037.0,25860.0,24855.0,,,,,22028.0,23308.0,,,,,,,22905.0,26763.0,19467.0,,23341.0,,,20997.0,,19637.0,25095.0,,,,21767.0,,,,21750.0,23518.0,,,,23536.0,,,,19657.0,,,,,,,25173.0,22687.0,18158.0,,,,25782.0,23613.0,,,,,,20675.0,,21474.0,22374.0,23154.0,,,,,24633.0,,18111.0,,22610.0,19850.0,,,,,,,25261.0,23473.0,,24678.0,,,26570.0,,,,21107.0,19690.0,,,21091.0,,,24555.0,,25249.0,,,27309.0,27095.0,,,,,26452.0,,24176.0,24126.0,20305.0,,,,,,,25112.0,
ivern,,,,,,14869.0,,,,,,,,14275.0,,,,20555.0,,,,,,,20033.0,,,18834.0,17292.0,23465.0,,19877.0,,,,,,,,18179.0,,17683.0,,,,,,,16457.0,,,,,,,,29487.0,,,,19215.0,,20204.0,17509.0,,,,,17018.0,,20354.0,,,,,,,,,,,,19249.0,,,,,19704.0,,16896.0,13292.0,,,,19376.0,,,,,,14567.0,16411.0,,,,21475.0,,,,,13145.0,,,,18129.0,,18866.0,,,,14126.0,,,,,,,,,22645.0,,,,,14253.0,,,,17605.0,,,,,,,13520.0,16603.0,,,15923.0,14202.0,,,,18137.0,,,,,15019.0,20362.0,,,,,
janna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jarvaniv,,,,,,17316.0,,,,,,,,16155.0,,,,22427.0,,,,,,,21428.0,,,20660.0,20865.0,22824.0,,20862.0,,,,,,,,22734.0,,20082.0,,,,,11198.0,,,,,,,,,,33109.0,,,,20914.0,,21989.0,22516.0,,,,,18205.0,,22194.0,,,,,,,,,,,,19448.0,,,,,20614.0,,18372.0,16016.0,,,,20317.0,,,,,,14691.0,18887.0,,,,20905.0,,,,,15930.0,,,,19359.0,,21217.0,,,,17179.0,,,,,,,,,22871.0,,,,,17090.0,,,,19393.0,,,,,,,16306.0,18594.0,,,18575.0,18114.0,,,,19683.0,,,,,17132.0,22178.0,,,,,
jax,22572.0,,,,,18921.0,,,,,,,,15676.0,,,,20919.0,,21743.0,,22885.0,,20000.0,21356.0,,26438.0,21124.0,21351.0,22255.0,,21468.0,22564.0,,,26922.0,23565.0,22600.0,21397.0,23024.0,22062.0,22073.0,29470.0,,27108.0,20724.0,11119.0,,18190.0,,25434.0,,,,,,31983.0,,,19433.0,22595.0,26018.0,23256.0,19837.0,21251.0,,21703.0,,18824.0,,24275.0,,,,,22082.0,,,,,22578.0,,20404.0,,18562.0,,,21043.0,,17902.0,17455.0,23773.0,,18442.0,20252.0,,,,26467.0,,15025.0,18564.0,,,21648.0,20265.0,20838.0,25293.0,,,17179.0,,,24049.0,21939.0,18682.0,22589.0,23445.0,22072.0,,17714.0,,,,,,,,,24290.0,,26497.0,,,16525.0,20944.0,,,18643.0,22161.0,,,,,,15391.0,17247.0,,,18327.0,17315.0,,,,18517.0,,,21049.0,,18918.0,22453.0,,,,,
jayce,19762.0,21171.0,22321.0,23384.0,,,17349.0,23694.0,,,25497.0,22991.0,,,,,,,,20508.0,16632.0,20386.0,,15738.0,,,22057.0,,,,,,19879.0,19832.0,17418.0,23414.0,17863.0,19857.0,19198.0,,20057.0,,22755.0,24341.0,22069.0,21067.0,,,,18337.0,,,,,,,,20347.0,23168.0,18254.0,,22942.0,,,22262.0,,16567.0,23440.0,,,,18328.0,,,,19730.0,24130.0,,,,20446.0,,,,17229.0,,,,,,,21832.0,20691.0,17782.0,,,,23930.0,26257.0,,,,,,19029.0,,17693.0,21976.0,22985.0,,,,,20807.0,,16372.0,,15539.0,18989.0,,,,,,,21151.0,23172.0,,21528.0,,,24087.0,,,,19698.0,18146.0,,,21472.0,,,21036.0,,22636.0,,,23930.0,25404.0,,,,,26301.0,,20506.0,22820.0,19518.0,,,,,,,22741.0,
jhin,,,,,,,,,25110.0,21882.0,,,,,,,,,23795.0,,,,24972.0,,,24892.0,,,,,26334.0,,,,,,,,,,,,,,,,,,,,,,23878.0,24356.0,22302.0,,,,,,,,,,,30297.0,,,,,,,25358.0,,,,,,,24387.0,,,,,,,,,21513.0,,,,,,,,,,,,,,,,,,,,,25855.0,,20468.0,,,,,,,,24855.0,,27693.0,,,,,,,,,,,,24160.0,,,,27100.0,,,23209.0,24155.0,,,,,,,,,,,24008.0,,,,,,,,,25558.0,27130.0,,,
jinx,,,,,,,,,24370.0,21707.0,,,,,,,,,23767.0,,,,25338.0,,,24203.0,,,,,26535.0,,,,,,,,,,,,,,,,,,,,,22194.0,,23241.0,19572.0,,,,,,,,,,,29998.0,,,,,,,24848.0,,,,,,,24612.0,,,,,,,,,21698.0,,,,,,,,,,,,,,,,,,,,,24831.0,,21069.0,,,,,,,,25017.0,,27851.0,,,,,,,,,,,,23736.0,,,,26374.0,,,23350.0,23442.0,,,,,,,,,,,23198.0,,,,,,,,,24787.0,31387.0,,,
kaisa,,,,,,,,,25626.0,22136.0,,,,,,,,,24276.0,,,,26568.0,,,24952.0,,,,,26401.0,,,,,,,,,,,,,,,,,,,,,21856.0,24112.0,,22277.0,,,,,,,,,,,30904.0,,,,,,,25169.0,,,,,,,25223.0,,,,,,,,,23287.0,,,,,,,,,,,,,,,,,,,,,26417.0,,21074.0,,,,,,,,25448.0,,28282.0,,,,,,,,,,,,24143.0,,,,26694.0,,,23745.0,24416.0,,,,,,,,,,,24705.0,,,,,,,,,25616.0,27156.0,,,
kalista,,,,,,,,,27713.0,21897.0,,,,,,,,,24545.0,,,,26751.0,,,26275.0,,,,,26371.0,,,,,,,,,,,,,,,,,,,,,22368.0,22817.0,24466.0,,,,,,,,,,,,28641.0,,,,,,,25832.0,,,,,,,24176.0,,,,,,,,,22002.0,,,,,,,,,,,,,,,,,,,,,28061.0,,20069.0,,,,,,,,24537.0,,27959.0,,,,,,,,,,,,25502.0,,,,25290.0,,,24057.0,24588.0,,,,,,,,,,,25313.0,,,,,,,,,25091.0,26074.0,,,
karma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karthus,,,,,,18037.0,,,,,,,,16784.0,,,,24279.0,,,,,,,22502.0,,,21824.0,20118.0,22536.0,,21787.0,,,,,,,,22985.0,,20255.0,,,,,12376.0,,18279.0,,,,,,,,,,,,24189.0,,22474.0,22960.0,,,,,19201.0,,23527.0,,,,,,,,,,,,20046.0,,,,,19964.0,,20333.0,16714.0,,,,19744.0,,,,,,14017.0,16572.0,,,,21649.0,,,,,18517.0,,,,20258.0,,19243.0,,,,18158.0,,,,,,,,,22961.0,,,,,18365.0,,,,20354.0,,,,,,,16400.0,19012.0,,,19300.0,18468.0,,,,19698.0,,,,,17554.0,21556.0,,,,,
kassadin,,24427.0,25033.0,28191.0,,,21926.0,24863.0,,,25920.0,26314.0,,,,,,,,,23389.0,,,,,,,,,,,,,22616.0,20656.0,,,,,,,,,27492.0,,,,,,,,,,,,,,,27235.0,,,,,,,,,24371.0,,,,23400.0,,,,,24410.0,,,,,,,,,,,,,,,,23467.0,,,,,25378.0,,,,,,,,,,,28328.0,,,,,,,,,,,,,,,,,25757.0,25439.0,,25026.0,,,,,,,,19768.0,,,,,,24668.0,,26930.0,,,27778.0,27228.0,,,,,26799.0,,25009.0,25791.0,,,,,,,,25387.0,
katarina,,22118.0,24542.0,27507.0,,,21854.0,24590.0,,,21941.0,24936.0,,,,,,,,,23616.0,,,,,,,,,,,,,23098.0,20028.0,,,,,,,,,23922.0,,,,,,,,,,,,,,24214.0,,,,,,,,,,24030.0,,,,22506.0,,,,,22639.0,,,,,,,,,,,,,,,,21633.0,,,,,25775.0,,,,,,,,,,,24399.0,,,,,,,,,,,,,,,,,23323.0,22822.0,,21589.0,,,,,,,,19523.0,,,,,,21539.0,,25306.0,,,25893.0,26975.0,,,,,26695.0,,23558.0,22507.0,,,,,,,,25166.0,
kayle,22143.0,24824.0,25578.0,27339.0,,,24258.0,27526.0,,,31617.0,26598.0,,,,,,,,21902.0,20147.0,20200.0,,18679.0,,,23941.0,,,,,,21043.0,22768.0,20331.0,25318.0,17420.0,23209.0,23690.0,,24316.0,,27988.0,27980.0,22196.0,23219.0,,,,21304.0,25847.0,,,,,,,27278.0,25572.0,,,25898.0,,,22018.0,,16182.0,26817.0,,,,24556.0,,,,22953.0,24248.0,,,,21306.0,,,,18229.0,,,,,,,21818.0,26543.0,17140.0,,,,26094.0,27892.0,,,,,,20614.0,,21656.0,22959.0,24638.0,,,,,21761.0,,16999.0,,18904.0,20565.0,,,,,,,25432.0,27651.0,,26377.0,,,29207.0,,,,19892.0,21935.0,,,20372.0,,,26046.0,,25421.0,,,28201.0,26949.0,,,,,29523.0,,22074.0,24285.0,21508.0,,,,,,,27692.0,
kayn,,,,,,17757.0,,,,,,,,17266.0,,,,23671.0,,,,,,,22385.0,,,22094.0,21738.0,24128.0,,21926.0,,,,,,,,23466.0,,20792.0,,,,,11797.0,,18763.0,,,,,,,,35081.0,,,,,,23861.0,24663.0,,,,,20037.0,,23189.0,,,,,,,,,,,,20364.0,,,,,22143.0,,19704.0,16203.0,,,,20756.0,,,,,,15488.0,18141.0,,,,23758.0,,,,,17713.0,,,,20969.0,,24026.0,,,,19143.0,,,,,,,,,24630.0,,,,,18993.0,,,,20385.0,,,,,,,17094.0,19443.0,,,19954.0,19907.0,,,,20624.0,,,,,19115.0,23327.0,,,,,
kennen,19698.0,20869.0,20528.0,23822.0,,,20260.0,23961.0,,,23597.0,22824.0,,,,,,,,20848.0,19858.0,21119.0,,17229.0,,,23363.0,,,,,,20305.0,19837.0,16814.0,25361.0,16985.0,18869.0,20255.0,,20847.0,,25538.0,26513.0,20325.0,21270.0,,,,16709.0,24808.0,,,,,,,20645.0,24196.0,19457.0,,,,,22757.0,,16876.0,23492.0,,,,18024.0,,,,20224.0,20510.0,,,,21638.0,,,,19095.0,,,,,,,22313.0,20729.0,16623.0,,,,22109.0,24618.0,,,,,,17441.0,,16672.0,23171.0,20892.0,,,,,20637.0,,14634.0,,16759.0,19909.0,,,,,,,20261.0,21297.0,,21491.0,,,25763.0,,,,19110.0,18622.0,,,20175.0,,,21672.0,,24062.0,,,21207.0,22621.0,,,,,24676.0,,18883.0,19876.0,22527.0,,,,,,,24052.0,
khazix,,,,,,16723.0,,,,,,,,15697.0,,,,23180.0,,,,,,,21513.0,,,20391.0,20106.0,22348.0,,20829.0,,,,,,,,22748.0,,20121.0,,,,,11005.0,,17565.0,,,,,,,,32752.0,,,,21815.0,,,21914.0,,,,,19085.0,,20717.0,,,,,,,,,,,,20967.0,,,,,20305.0,,18761.0,16280.0,,,,20315.0,,,,,,15940.0,17238.0,,,,22652.0,,,,,16990.0,,,,20902.0,,21551.0,,,,17781.0,,,,,,,,,22490.0,,,,,17204.0,,,,18616.0,,,,,,,16739.0,18601.0,,,17671.0,18646.0,,,,19509.0,,,,,17504.0,21520.0,,,,,
kindred,,,,,,16500.0,,,,,,,,15144.0,,,,21435.0,,,,,,,19934.0,,,19931.0,19033.0,22264.0,,22065.0,,,,,,,,21010.0,,17492.0,,,,,10277.0,,16947.0,,,,,,,,30195.0,,,,20893.0,,21073.0,,,,,,17416.0,,19916.0,,,,,,,,,,,,20011.0,,,,,20063.0,,17840.0,15082.0,,,,18986.0,,,,,,15886.0,15790.0,,,,21715.0,,,,,15564.0,,,,19432.0,,21666.0,,,,17564.0,,,,,,,,,21226.0,,,,,15473.0,,,,17931.0,,,,,,,15483.0,17782.0,,,16838.0,17204.0,,,,19006.0,,,,,16535.0,20866.0,,,,,
kled,24357.0,,,,,,,,,,,,,,,,,,,24836.0,,21675.0,,23593.0,,,24624.0,,,,,,24734.0,,,26210.0,23989.0,24211.0,23021.0,,24555.0,,37092.0,,30176.0,22472.0,,,,22680.0,27062.0,,,,,,,,,21747.0,,28253.0,,,,,20688.0,,,,,,,,,21587.0,,,,,26491.0,,,,22843.0,,,,,,,24804.0,,21866.0,,,,,26740.0,,,,,,22703.0,,22138.0,28612.0,,,,,,25666.0,,21786.0,,25762.0,22713.0,,,,,,,,,,,,,30415.0,,,,22254.0,,,,25195.0,,,,,,,,,,,,,,,,,,23828.0,,,,,,,,
kogmaw,,,,,,,,,25221.0,22303.0,,,,,,,,,24940.0,,,,27994.0,,,25049.0,,,,,26877.0,,,,,,,,,,,,,,,,,,,,,22360.0,23569.0,23305.0,18046.0,,,,,,,,,,,,,,,,,,25209.0,,,,,,,25237.0,,,,,,,,,23421.0,,,,,,,,,,,,,,,,,,,,,25004.0,,21934.0,,,,,,,,24753.0,,28165.0,,,,,,,,,,,,22886.0,,,,26309.0,,,23330.0,23204.0,,,,,,,,,,,23381.0,,,,,,,,,25025.0,31238.0,,,
ksante,21948.0,,,,,,,,,,,,,,,,,,,23972.0,,22157.0,,20997.0,,,26831.0,,,,,,24494.0,,,24925.0,22166.0,22884.0,20183.0,,23917.0,,30895.0,,28811.0,21287.0,,,,20665.0,23026.0,,,,,,,,,24836.0,,26198.0,,,23076.0,,,,,,,,,,,19972.0,,,,,24732.0,,,,19119.0,,,,,,,25734.0,,18834.0,,,,,24997.0,,,,,,21038.0,,20011.0,23579.0,,,,,,24223.0,,19983.0,,21725.0,20982.0,,,,,,,,,,,,,25376.0,,,,20158.0,,,,21844.0,,,,,,,,,,,,,,,,,,24232.0,,,,,,,,
leblanc,,21404.0,22843.0,25004.0,,,20890.0,23601.0,,,24301.0,22253.0,,,,,,,,,22537.0,,,,,,,,,,,,,21873.0,17670.0,,,,,,,,,24615.0,,,,,,,,,,,,,,22137.0,24945.0,,,,,,,,,,,,,21343.0,,,,,23507.0,,,,,,,,,,,,,,,,20955.0,,,,,22989.0,,,,,,,,,,,21981.0,,,,,,,,,,,,,,,,,21693.0,22213.0,,21998.0,,,,,,,,18799.0,,,,,,22371.0,,25330.0,,,24785.0,25251.0,,,,,25151.0,,21055.0,20860.0,,,,,,,,24093.0,
leesin,,,,,,17024.0,,,,,,,,15997.0,,,,22395.0,,,,,,,21533.0,,,20481.0,19443.0,21869.0,,20573.0,,,,,,,,22071.0,,19299.0,,,,,11710.0,,16919.0,,,,,,,,31587.0,,,,21501.0,,21498.0,21292.0,,,,,,,22259.0,,,,,,,,,,,,20033.0,,,,,19839.0,,18431.0,15205.0,,,,19823.0,,,,,,13706.0,16435.0,,,,21212.0,,,,,15747.0,,,,19687.0,,22487.0,,,,17689.0,,,,,,,,,21562.0,,,,,16768.0,,,,19557.0,,,,,,,15661.0,17784.0,,,18496.0,17628.0,,,,19103.0,,,,,17113.0,21051.0,,,,,
leona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
